,NSE,KGE,r,alpha,beta,RMSE,delta
77245,-5.228000640869141,0.17335807538029313,0.9175175,0.3103299,0.55179393,0.28387842,-57.354164
77246,-7.500526428222656,0.14929149694140698,0.900302,0.27540797,0.56556743,0.28426832,-45.659355
77250,-3.2039451599121094,0.2519655840097661,0.9386405,0.35316873,0.6293252,0.16665147,-29.56188
77259,-3.4186463356018066,0.2500359604896125,0.9511474,0.3361867,0.65444046,0.20692934,-19.58652
77260,-1.1762981414794922,0.3285020497361699,0.8951377,0.44719496,0.6335031,0.22246428,-39.143326
77266,-0.5902520418167114,0.4613517180193475,0.89923215,0.48227063,0.8907109,0.14831789,6.941512
77270,-67.53176879882812,-0.18142514648826058,0.6812105,0.118869446,0.2804532,0.35563377,-208.48264
77285,-5.957779884338379,0.27446339162147304,0.9132999,0.2846403,0.91546017,0.24742918,16.82346
77288,-3.2840514183044434,0.26392830696791214,0.8803611,0.36119324,1.3455633,0.19961762,38.0359
77292,-4.818920612335205,0.27474838859835116,0.7641941,0.32649493,0.8704763,0.21242434,-1.1740656
77298,-1.3441150188446045,0.32308729993166985,0.625035,0.52611744,0.69496334,0.3191711,-51.11659
77327,0.6305452287197113,0.807399115771562,0.8424986,0.89139754,1.0222242,0.062827505,-3.578541
77329,-2.6172611713409424,0.3501149172280126,0.83826256,0.39621556,0.822135,0.12182555,-17.464516
77336,-4.451039791107178,0.04472295431763529,0.2856718,0.4231934,0.73621297,0.068828,-32.139194
77362,-5.270469665527344,-0.2776118959207696,0.12994494,0.6374355,0.13753648,0.052061077,-887.6387
77370,0.5125182271003723,0.7151547007012446,0.84746975,0.7799841,1.097285,0.09075462,1.0339268
77397,-2.0444018840789795,0.3146928257650098,0.5551537,0.47870502,1.0030429,0.35064003,14.979342
77407,-5.8729119300842285,0.0752319785474993,0.34292617,0.373129,0.8254072,0.17572796,-24.90039
