,NSE,KGE,r,alpha,beta,RMSE,delta
10042,0.8328062891960144,0.9047387825297727,0.9181457,0.99578416,1.0485469,0.3869823,3.4647765
10044,0.8291794061660767,0.773920019520143,0.92634636,1.1471472,1.1550323,0.43992725,0.8665554
10048,0.759855642914772,0.8800612487201444,0.88415045,0.96898067,0.99859077,0.4133532,-4.2304053
10058,0.4990059733390808,0.34573332260890466,0.78643817,1.4207337,1.4532542,1.9072508,31.659054
10059,0.4345310926437378,0.060617742518251805,0.67940575,1.86592,1.1727455,3.9776528,-16.733755
10062,0.8569589257240295,0.917344905030471,0.932222,0.96319056,0.97028345,0.35218456,-4.441536
10066,0.8171623051166534,0.8199804513144677,0.93665403,0.85525215,1.0862693,0.76022136,23.082748
10073,0.7487602233886719,0.7825396071628763,0.9180406,0.8602388,0.8549535,0.42284036,-24.131817
10075,0.7204585671424866,0.7127338849147837,0.9442576,0.75156045,0.8669872,0.98890936,-22.307173
10078,0.8620999604463577,0.708878885418591,0.9491086,1.1688716,1.2316116,0.9245281,24.684765
10100,0.7538113296031952,0.8265548965742118,0.86914015,1.1117116,0.9781044,0.15191315,-94.97516
10108,0.5941728949546814,0.5051952139536626,0.7835674,1.4322369,1.1056408,0.53189623,3.7406256
10110,0.778147280216217,0.7420851244594788,0.88737583,1.1828178,1.1428759,0.67727536,-9.88663
10112,0.5384184420108795,0.3961500775392436,0.8184525,1.332092,1.4705211,0.35897592,32.11127
10117,0.8095266073942184,0.890822145797634,0.9022457,1.0390311,1.0289909,0.25772706,4.5201774
10120,0.8172817081212997,0.8214591267457649,0.916686,1.072338,1.1403668,0.21970458,12.171088
10122,0.777921512722969,0.7440740646014163,0.92577815,0.995564,1.2448868,0.18846668,23.670858
10126,0.7260635197162628,0.7931647004413549,0.88198465,0.95447433,0.8363521,0.6393563,-60.26229
10133,0.8084955513477325,0.7551258210153947,0.9098034,1.1616316,1.1603221,0.35919887,12.449787
10144,0.5626823902130127,0.31067269442648016,0.87999445,1.0333693,1.6779803,0.19828257,47.29864
10148,0.7633761763572693,0.628114173499478,0.8881439,1.1485952,1.3220353,0.71962535,15.581417
10150,0.0019006729125976562,-0.05666985197074137,0.64409214,1.3152328,1.9436679,0.36679307,49.674934
10176,0.8162403255701065,0.7030268941383797,0.9138749,1.2653865,1.101713,0.3564462,1.0832711
10177,0.8068229556083679,0.8058000574378581,0.89967334,1.1565413,1.0560623,0.30329213,1.3208277
10184,0.8875645473599434,0.9076898871865504,0.94270116,1.039578,1.0605936,0.6172859,-3.095239
10194,0.7045733630657196,0.6838421754361175,0.96033967,0.7146619,1.1302497,0.11910692,20.685068
10198,-1.5261859893798828,0.4046901582207636,0.8255074,0.43271053,0.9538611,0.525383,38.075172
10202,0.3401719331741333,0.5433693517616544,0.9131685,0.6277242,0.750235,0.23770277,-35.07127
10204,0.7211075723171234,0.23642031145068265,0.91458136,1.3739142,1.6602619,0.6057478,38.728825
10205,0.8272563815116882,0.8484451202070525,0.9272872,0.9123786,1.1000211,0.3099284,11.07222
10209,0.9028387740254402,0.568096853553427,0.97370505,1.093024,1.4209459,0.21731801,37.604362
10211,0.8283532112836838,0.4219435198650122,0.96064353,1.3498175,1.4585063,0.3749874,33.066387
10216,0.8362010568380356,0.7072126586021829,0.92903,1.2661958,1.0991337,0.10646376,-1.5255638
10219,0.8741837739944458,0.8193335297741534,0.93889016,1.1668122,1.0328581,0.1092498,-9.187082
10220,0.9207446873188019,0.9249567480203471,0.9597841,1.0621643,0.987762,0.08057995,-9.288255
10221,0.7479082345962524,0.6507805940345747,0.8728837,1.3204914,1.0555056,0.3389285,-43.001175
10223,0.5193261504173279,0.018668722384276082,0.7914289,1.8553894,1.43338,0.5207372,10.417767
10231,0.7968082875013351,0.8136312011622842,0.91656363,0.90110993,1.134136,0.19620833,-7.1724997
10232,0.8131198287010193,0.8315743829059916,0.9260215,0.9088233,0.8792474,0.81985337,-23.301155
10240,0.8485415279865265,0.7075148431750193,0.93374556,1.2128001,1.1894044,1.0213089,-4.332612
10246,0.8072827756404877,0.847128414894236,0.91935116,0.90580595,1.0894034,0.8816866,10.878972
10264,0.7922240644693375,0.8709181119049706,0.89894754,0.9938117,1.0800765,1.0117863,5.9865727
10266,0.8711944967508316,0.866975544930679,0.9342514,1.1109997,0.9675701,0.85946846,-38.427208
10276,0.7493261992931366,0.839958916313822,0.8850496,0.945463,0.9029162,1.1079786,-40.591362
10279,0.7604445517063141,0.5265981885469444,0.88977665,1.2669947,1.3750652,1.5607711,9.754976
10292,0.6661280393600464,0.6073387363225619,0.83129317,1.1358294,1.3275229,2.9725091,19.274881
10301,0.8104824870824814,0.42987825911821087,0.9520352,1.511751,1.246676,0.36586952,-17.662878
10308,0.7760625183582306,0.6027632619404012,0.8982328,1.3799508,1.0554787,0.2730244,-43.590214
10315,0.7955945134162903,0.7994912714009113,0.91896033,0.95930713,0.8211693,0.40421128,-42.13186
10323,0.5424163937568665,0.7755858640311348,0.80079085,0.8967269,0.99652356,0.2309764,-4.9845953
10343,0.5836453437805176,0.5772546568554444,0.8383758,1.1307979,1.3680804,0.07283611,25.649925
10349,0.8090701103210449,0.7994925765370718,0.90176505,1.1523538,1.0856823,1.0574701,-6.162148
10357,0.6271785795688629,0.7761220709899547,0.8135252,1.0183332,1.122525,0.61441827,-10.348665
10369,-0.30924665927886963,0.46435980073076644,0.75893366,0.6529087,0.6708723,0.82091707,-55.506416
10379,0.8592278212308884,0.879226860629693,0.92929226,1.0273834,1.0940038,0.22896202,-18.235098
10380,0.6814658939838409,0.5389076521053029,0.8370637,1.4308599,1.0204365,0.85984963,-100.08352
10384,0.8193081468343735,0.8368311000274326,0.9065362,1.1059725,1.0815992,1.3157356,-8.11431
10385,0.8048901557922363,0.876277932042974,0.8979105,1.069879,0.99865955,1.162409,-33.010048
10387,0.6578969061374664,0.5448800808360736,0.82419664,1.271387,1.3202755,1.1455574,9.565046
10392,0.6448582410812378,0.5614197429113271,0.86342484,0.97497195,1.416021,0.19855918,29.705816
10394,0.06981301307678223,0.455984987981359,0.8181137,0.65699327,1.3810723,0.3281716,38.22128
10396,0.7956794649362564,0.4538379027360958,0.93547237,1.5145261,1.1714412,0.49339837,-57.71572
10400,0.7717273980379105,0.4125792907824799,0.92009956,1.0792965,1.5765337,0.2995706,46.253525
10402,0.41231608390808105,0.6444117689651723,0.88762903,0.66720057,0.9446801,0.37588832,4.3174047
10404,0.325678288936615,0.6558946813559015,0.76833206,0.7839128,1.1343307,0.35231003,7.278343
10407,0.7611809372901917,0.2828157734264922,0.9389373,1.6392304,1.3193886,0.7218489,-18.174128
10411,0.7832936197519302,0.3767533465707952,0.9386223,1.5684302,1.2481054,1.0834388,-13.901443
10414,0.7414535880088806,0.15103989058620837,0.9533112,1.7779291,1.3367192,0.5738335,7.7530675
10416,0.8914141282439232,0.8736551380928246,0.9453131,1.0960039,0.9387169,0.25558066,-34.140324
10423,0.8441359400749207,0.757345685811797,0.9652865,0.80721533,0.8567863,0.20446928,-11.637585
10424,0.8757636323571205,0.7806505290398978,0.9414707,1.139316,1.1589955,0.30311283,7.077318
10428,0.7970177829265594,0.8382209397621618,0.8955233,1.0811278,0.9068583,0.24372981,-28.969374
10430,0.706345796585083,0.6899891954054431,0.8429006,1.2446903,0.8925145,0.29238588,-506.3292
10432,0.80646812915802,0.8544315536168738,0.8981617,1.1020422,0.97983754,0.22453633,-42.008472
10441,0.7150620222091675,0.3924854233369207,0.8837473,1.561754,1.1999793,0.34192505,-46.164326
10453,0.8490979969501495,0.8743028547081473,0.9391999,0.89339834,1.0271884,0.24439801,2.8380885
10460,0.8794794529676437,0.7317858438450892,0.95476514,1.1814591,1.1922635,0.34072098,19.166155
10461,0.8181908577680588,0.8963635482429143,0.91658723,0.93948954,0.98898596,0.3785429,-3.0206962
10468,0.7995274215936661,0.8852997952172952,0.9049826,0.96322364,1.0526814,0.22797923,2.0818508
10475,0.8828622549772263,0.6326956454022316,0.96877444,1.3611039,0.94049007,0.26341286,-114.10704
10476,0.8704201430082321,0.8666836056598173,0.94612783,0.9240119,0.90462255,0.20782074,-24.179192
10478,0.8975283727049828,0.8750391837585081,0.9582596,0.938627,0.8994699,0.18079479,-28.44345
10489,0.8697019964456558,0.8430070504851599,0.94189495,1.0589845,1.1333845,0.30357772,14.46844
10511,0.6501078605651855,0.7421005800675304,0.9038266,0.7635737,0.96304876,0.37700823,0.11026377
10539,0.05304163694381714,0.23682033445685113,0.8894746,0.61951584,0.34772772,0.25191927,-1386.8591
10548,0.8145223259925842,0.6103480810938173,0.9241042,1.3469919,1.1602032,0.15494601,-205.22003
10549,0.49840402603149414,0.0731787926125198,0.78525805,1.6110988,1.662904,0.17977358,-68.063034
10554,-0.4623311758041382,0.3822361842985047,0.9344793,0.48387423,0.6669034,0.30266106,-35.071896
10566,0.6808511018753052,0.8085159107129278,0.8760479,0.85463595,1.0130893,1.0774015,-2.6795447
10567,0.8276378959417343,0.765582489958088,0.9136472,1.1725584,1.1331103,1.4106666,-15.004145
10570,0.7946030050516129,0.5475164088751435,0.95377237,0.98616654,1.4499034,0.14939164,38.68887
10571,0.8415541797876358,0.8479757760523734,0.9179069,1.127875,0.99551934,0.23056392,-13.104946
10583,0.8109892308712006,0.6284696236736922,0.9120688,1.2456024,1.2645419,0.7391767,7.3396964
10584,0.12532591819763184,0.6115064894253669,0.68199253,0.7924533,0.9180072,0.35419565,-112.67023
10586,0.5342822372913361,0.7309849168182283,0.7726947,0.9919175,0.8563473,0.35668978,-48.646008
10587,0.6875346601009369,0.7210150800323668,0.8607021,0.98965055,0.7585014,0.2931753,-75.59389
10591,0.7354862689971924,0.8124246514406134,0.858237,1.1227114,0.9945522,0.20723411,-10.716947
10594,0.8270935118198395,0.811989179905203,0.9165818,1.1192254,1.1190579,0.43244478,4.1288495
10595,0.7288699150085449,0.1373288484456774,0.9418035,1.7589135,1.4060357,0.10741547,-205.61282
10620,0.7350752651691437,0.3873405880551527,0.899136,1.532467,1.2857567,0.39453784,2.5386686
10632,0.8501065820455551,0.8190728529414044,0.9478892,0.9110032,0.8513438,0.07699625,-27.547985
10641,0.6502513885498047,0.35073244145928717,0.84018075,1.5771769,1.2507448,0.33935252,-9.088474
10651,0.6809630990028381,0.6217442146336165,0.8311302,1.307965,1.1404207,0.36420676,-12.472763
10653,0.7700113654136658,0.8213367941741023,0.89795846,0.9413199,0.865595,0.1934425,-66.24825
10688,0.0009287595748901367,0.47823358253392756,0.5043322,1.0046684,1.1628859,0.31148183,-3.6597254
10701,0.2822158932685852,0.5901301500044196,0.7805071,0.76854163,1.2573775,0.3175651,26.377533
10713,-0.7084181308746338,0.42921722504461135,0.6071541,0.6503909,1.2218976,0.08066981,19.463507
11306,0.7972099035978317,0.8284588345775484,0.91360813,0.91483194,0.87871844,0.21750908,-197.10507
11308,0.8549579530954361,0.7790661367094689,0.9301659,1.188693,1.0912683,0.16664721,-123.66574
11309,0.8632771670818329,0.7615980642886852,0.9372835,1.2166713,1.0771729,0.1488016,-74.07336
11312,0.7190639972686768,0.5134309890208804,0.87833333,1.3938968,1.2584413,0.13055015,-25.079176
11327,0.6809740960597992,-0.021978147242719848,0.95018333,1.8345281,1.5878099,0.20044208,-10.054028
11334,0.5539507865905762,0.6170092995281599,0.8375228,0.8716078,0.6778223,0.32388413,-310.84616
11335,0.6850188076496124,0.6826516077003993,0.8880203,0.86827886,0.73387957,0.25866583,-218.46683
11337,0.7814765125513077,0.8671151468193496,0.8967523,0.96607244,0.9235329,0.13056214,-30.373983
11350,0.4675465226173401,0.5783785492255644,0.88894475,0.729238,0.6964884,0.20138419,-52.921898
11351,0.4791540503501892,0.5761763966473163,0.9136192,0.70178485,0.7114995,0.18112461,-40.586414
11352,0.4342920184135437,0.5595894853782646,0.9288782,0.6633801,0.7250634,0.19363892,-26.479776
11353,0.00968104600906372,0.4930690215717701,0.8764027,0.6026013,0.71055746,0.20388523,-27.854008
11357,0.6924604773521423,0.7596311673838738,0.898598,0.8171808,0.8813747,0.13676515,-8.184682
11368,0.8021324574947357,0.8157568117898546,0.89778763,1.1167073,0.90061396,0.20974956,-44.86962
11370,0.613835871219635,0.6053966153080136,0.9498999,0.7052686,0.74244374,0.2231208,-43.060055
11374,-0.024465084075927734,-1.3864242596898961,0.6068969,2.7457607,2.5788636,0.12841323,45.387093
11379,0.8393545150756836,0.5988489133393484,0.9440844,1.3908159,0.9288761,0.1431193,-232.4716
11385,0.8644546866416931,0.7236473060074473,0.96276814,0.8650917,0.76170534,0.21759535,-106.75854
11473,0.6547501683235168,0.7522214027707455,0.81148565,1.1520767,0.94775784,0.371196,-63.445675
11487,0.7205685675144196,0.27189454614350617,0.9119175,1.6907518,1.2126993,0.4924762,-12.183374
11491,0.6798759996891022,0.818961014674487,0.841397,0.99885005,0.9127138,0.14129512,-64.42326
11500,0.8236818611621857,0.6205189044908637,0.92938805,1.3157334,1.1983236,0.35990113,14.282347
11502,0.7667190730571747,0.34931525950950837,0.9437912,1.5635542,1.3203715,0.21738073,-36.992706
1151,0.7711307406425476,0.7097624295315692,0.8829828,1.2176799,1.1521851,0.5605434,-60.78254
11538,0.8047336041927338,0.6264100279269261,0.9156731,1.3470701,1.1095481,0.69485146,-25.664507
11556,0.8373551815748215,0.8968146646606268,0.9258816,0.93897825,0.9621843,2.3104105,-46.38521
11620,0.16351574659347534,-0.9660176720245282,0.7474911,2.3408523,2.4154787,0.15766124,44.238434
11622,0.6943216919898987,0.2063293864783904,0.92595613,1.7496527,1.2499026,0.2302703,-18.603716
11628,0.8906060084700584,0.7844833461559753,0.9521063,1.0199299,0.79081964,0.19797961,-106.123505
11637,-0.22198772430419922,-2.070345375211089,0.6702406,3.1732652,3.1436412,0.14528851,57.863667
11639,0.4784332513809204,0.47428522187379274,0.80380344,0.8903403,1.4752449,1.6613196,41.454086
11675,0.8032980859279633,0.5998458873063799,0.9193895,1.3430436,0.8104047,0.31916952,-198.03232
11676,0.7964384257793427,0.8183191449501945,0.90731955,0.96125203,0.84861684,0.22720473,-135.71146
12043,0.040261924266815186,0.12249036828380877,0.56380755,1.4729835,0.40330416,0.15363204,-668.21576
12059,0.23611724376678467,0.3556178122330331,0.5672122,1.3620913,0.6888521,0.1243437,-157.70775
12061,0.35234254598617554,-0.01872307117374228,0.619735,1.9014133,0.7160119,0.16751926,-220.63129
12115,0.4789053201675415,0.5374063326399303,0.69900465,1.3465968,1.0571431,0.15246911,-9.744985
12125,0.6487228572368622,0.7032888255234759,0.8961192,0.87898624,0.74979615,0.06436066,-41.926598
12189,0.5419010519981384,0.7635707335544235,0.8197221,0.8473687,1.010118,0.18324019,-8.104105
12202,0.1358385682106018,0.5529659346131168,0.8609161,0.9580048,0.5772335,0.040871885,-96.3468
12239,0.818302184343338,0.7886872740622631,0.9096668,1.1694044,0.91170996,0.22506613,-40.226284
12279,0.85917828977108,0.7101319016497836,0.9411074,1.2831508,1.0195142,0.17812732,-17.488024
12305,0.7152190208435059,0.48234056625745336,0.87065744,1.4968464,0.9337776,0.3767641,-255.08301
12315,0.8422060459852219,0.8263970691263389,0.9367118,0.9516549,0.84574264,0.14295977,-34.963737
12320,0.6287692487239838,0.44264830349125495,0.80782104,1.5227429,0.9788327,0.16342911,-21.490976
12354,0.16555678844451904,0.5635332669865308,0.75687116,0.7744196,0.71626586,0.25733942,-61.07528
12383,0.39464694261550903,0.5365539232202898,0.9120973,0.6833399,0.6732252,0.16062498,-71.595375
12417,0.7115868330001831,0.7119153015727866,0.8517929,1.1638005,1.1849239,0.76451075,7.8457823
12430,0.8639072775840759,0.6313674950002367,0.956929,1.3437752,1.1259105,0.4683503,-0.55269873
12476,0.7911222577095032,0.567681480360303,0.9169876,1.3977135,1.1477572,0.53101254,3.3159106
12498,0.6896174848079681,0.38705401923561245,0.86919665,1.5879514,0.8863937,0.39036036,-82.25508
12511,0.6803442239761353,0.7725901363873763,0.8543941,0.97568643,0.8270173,0.3459832,-65.10118
12611,0.9033122733235359,0.9085300569039132,0.9524795,1.0387414,0.93212026,0.21594372,-17.374905
12614,0.5628170967102051,0.35661118705331707,0.8010466,1.5029955,0.65162915,0.22747996,-159.70749
12651,0.7630538046360016,0.6883481542823284,0.93181753,0.98315656,0.6963648,0.09283939,-68.10524
1534,0.805609717965126,0.7815926424637267,0.90243673,1.1769555,1.0828851,0.7252184,-1.678213
1556,0.8444372862577438,0.7761415674367602,0.9241263,1.1936758,1.0827374,0.90888184,-13.917265
1566,0.7137898206710815,0.7133238833534078,0.91480964,0.82194316,0.79210204,0.96854967,-25.741186
1576,0.5509909987449646,0.5068601297247806,0.7745433,1.2251052,1.3764092,1.4630506,11.206235
1596,0.7783980071544647,0.6674574152143036,0.9048637,1.0698348,0.6891033,0.4112457,-610.0097
19008,-3.302551746368408,-0.16958281166204925,-0.06618551,0.5744253,0.7762623,0.15520677,-3508.7686
19039,0.592343658208847,0.7404499496218258,0.7847784,1.1010427,1.1040974,0.16599508,7.511624
19049,0.19245284795761108,0.5143877202227197,0.8870801,0.6204669,0.7188897,0.108791694,-46.752666
19050,0.832932785153389,0.7522873789568661,0.9231204,1.164881,0.83187705,0.063016795,-63.217033
19092,0.6273802220821381,0.4742007988282593,0.8027831,1.4870677,0.9816877,0.49939373,-86.33652
19108,0.12055420875549316,0.34868358723633386,0.8762312,0.6946984,0.43814123,0.3285738,-292.057
19111,0.25285762548446655,0.04444816954384201,0.5075905,1.8155484,1.0741143,0.28050926,-15.109902
19118,-0.06679880619049072,0.24093668923775868,0.59962934,1.0559766,0.35754606,0.13309895,-446.26257
19122,0.011858344078063965,-0.037528948559750974,0.36413354,1.7153711,0.5995199,0.13631721,-243.83095
19123,-0.4487876892089844,0.184916765679757,0.3862671,1.0496347,0.46593165,0.10964437,-720.0291
19127,-87.28756713867188,-0.2855605036944384,0.35637712,0.11041453,0.3313797,0.13385507,-189.91232
19128,-106.85911560058594,-0.3631796597146397,0.38766527,0.09728319,0.18243818,0.33063412,-452.9276
19135,-1406.01611328125,-0.4703598608432933,0.41863698,0.029951964,0.0603288,0.040704872,-1689.2771
19153,0.5286930501461029,0.43420182587715683,0.7396346,1.4607664,0.79992074,0.2054009,-134.86664
19154,0.5284776091575623,0.5223765404376213,0.7668125,1.2558458,0.6709245,0.18070601,-131.9135
19158,0.7407704591751099,0.7078107272825886,0.883607,1.0664135,0.74035317,0.17139591,-99.988075
19159,0.48415279388427734,0.6373904733018494,0.84684193,0.7925158,0.745091,0.24679062,-55.939915
19167,0.75279101729393,0.6102454346055732,0.88074225,1.3710605,0.9994316,0.35335404,-48.754044
19170,0.6567488312721252,0.7211954000770906,0.8150072,1.1472872,0.8522971,0.6962958,-216.01332
19172,0.7438086569309235,0.542501138988815,0.8830663,1.4422485,0.99307084,0.6757042,-99.55689
19183,0.5150417387485504,0.5769861666668714,0.9051447,0.7238095,0.69395757,0.23950697,-65.334015
19185,-0.6328544616699219,0.40723251654204085,0.75717103,0.555039,0.6927264,0.2795912,-37.51186
19197,-2.403141498565674,0.2721955496842575,0.8152256,0.5605236,0.45007432,0.041980952,-141.98784
19313,-0.7740768194198608,0.35355399326963244,0.6173139,0.69485515,0.5777081,0.14572397,-101.00854
19382,0.7198759019374847,0.7696661060278379,0.8535323,1.1198703,0.8687292,0.39553288,-47.187763
19383,0.3689689636230469,0.10098819997571495,0.6139413,1.8080269,0.9207951,0.11708486,-34.5421
2010,0.7947634905576706,0.853224133600086,0.9183759,0.8780477,1.002881,0.5508075,2.7299771
2026,0.8713560700416565,0.9290628191911575,0.93843216,0.96774304,1.0141765,0.7307686,-3.9648364
2027,0.615479975938797,-0.10910613590667873,0.910543,2.0735605,1.2637836,2.7810552,-62.397152
2034,0.9483242742717266,0.924915030863055,0.97810024,0.94732153,0.95118266,0.59275216,4.7262106
2040,0.9068000018596649,0.8848271778485763,0.9537511,1.1019977,0.97312474,0.5907602,-17.70303
2058,0.5576120316982269,0.5644260642194192,0.8158865,1.3041304,1.2516576,0.8590725,14.516916
2062,0.3199566602706909,-0.14649176286535925,0.71938556,2.0249906,1.4302247,1.1866485,16.610672
2090,0.8323542028665543,0.8132159018858383,0.9517722,0.8308352,1.0628145,0.5653943,12.076916
2103,0.7615436762571335,0.8596004259776425,0.89885354,0.9052089,0.9777272,0.42622402,-2.8999205
2107,0.8302644193172455,0.8622643111989111,0.925156,0.9473048,1.1029209,1.387605,16.735453
2115,0.7913664430379868,0.7664536014497157,0.9535246,0.77112645,1.0009242,1.5734581,8.607433
2126,0.3531894087791443,0.6836923424973662,0.6859395,0.9747253,0.97211236,2.6183643,-16.44402
2128,0.7499812841415405,0.7500915215556485,0.92336893,1.0550387,0.7685855,3.096729,-65.042244
2152,0.9289457947015762,0.9392097192842098,0.9663359,0.99440604,0.949692,0.75187457,-11.320766
2164,0.5961174964904785,0.1411640396589764,0.86580265,1.7488987,1.3984231,1.5640175,8.313234
2180,0.8727495819330215,0.9332104685868375,0.93555087,1.0151435,0.99117815,0.7839489,-3.326749
2193,-0.21414804458618164,0.48702263205597607,0.5453674,0.7995444,0.8724361,2.1430545,-31.404013
2198,-0.065346360206604,0.4909881756164223,0.5075208,0.97550696,0.87367755,0.57126284,-53.29223
2203,0.7377963662147522,0.7472428961603577,0.8765677,1.0725789,0.7917143,0.42092824,-118.95594
2229,0.5913546085357666,0.07233350621234613,0.9307359,1.797579,1.4686526,2.70956,14.125478
2270,0.8562572449445724,0.7238261370809693,0.9401493,1.2451429,1.1122267,1.5650556,6.6975203
3001,0.7756778746843338,0.8739363486758271,0.88737506,1.0227196,0.9481205,0.33371893,-7.937148
3003,0.8362058997154236,0.8320883123619156,0.9212701,1.109408,1.100129,0.123450324,4.1357493
3059,-0.28628110885620117,0.5338507668801773,0.8621353,0.6766766,0.69381315,0.08228516,-51.544643
3068,0.5979999601840973,0.7753155421063999,0.78850895,1.0694702,1.0304719,0.1029025,-2.2222435
3073,0.8067069798707962,0.6158431769846141,0.91806734,1.3717154,0.94812375,0.44025436,-47.57232
3074,0.7294212877750397,0.8520403172892816,0.86167216,1.0281801,0.9556902,0.34660318,-10.0213585
3076,0.7463974058628082,0.8601236240373247,0.8872578,0.9185556,1.01488,0.22994435,7.339918
3079,0.7045245170593262,0.8112636867993837,0.8420825,1.1013418,0.97967046,0.3504435,-26.387178
3083,0.6291170120239258,0.8169058534302824,0.8265553,0.945095,0.9793639,0.28416157,-20.345732
3085,0.8057417273521423,0.8156583915622913,0.9302523,0.8816958,0.8770317,0.40923452,-3.8290615
3087,0.8767049685120583,0.9156296075117856,0.9401516,0.98968893,0.941432,0.5152834,-1.7414558
3135,0.8310543149709702,0.7769238706581594,0.91975963,1.1811237,1.1025604,0.29032305,11.444855
3136,0.8048105537891388,0.6141211139226204,0.9179038,1.3739185,1.0484526,0.6005184,-13.342919
3147,0.9381791613996029,0.9467400149347673,0.9714579,0.9564906,1.0113536,0.54924166,7.8175173
3150,0.9127590134739876,0.9156981083869692,0.9572984,1.0119343,1.0717005,0.66563314,-4.9203086
3156,0.8121025264263153,0.7362278190921656,0.90718704,1.2429812,1.0438367,0.41035348,-73.03476
3159,0.7520562708377838,0.7338871127385436,0.91037816,0.85786146,0.79364926,0.25368756,-64.229065
3178,0.8722860813140869,0.790153946187667,0.9401359,1.2010417,0.9941784,0.64824706,-9.117742
3201,0.8029847592115402,0.8678008965228371,0.9081893,0.9526666,0.9174958,0.55894893,-1.3066763
3210,0.8140222132205963,0.7721647519489852,0.9049228,1.1756487,0.890379,0.3993228,-152.95471
3218,0.8090468049049377,0.8678657213075689,0.9158642,0.92745334,0.92846245,0.5036255,-0.6442296
3219,0.8957724869251251,0.9083542049060733,0.9473994,1.0447887,0.9397829,0.40755427,-3.6230361
3234,0.6847981512546539,0.8379526888279569,0.8447735,0.9872283,0.95526814,1.3472781,-16.312775
3247,0.7590834200382233,0.8196809991462152,0.87767714,1.0665452,0.8854409,0.6374656,-69.2174
3248,0.7043031752109528,0.7465758558763904,0.84488136,1.1533376,0.87096673,0.74068975,-68.05291
3291,0.8574442267417908,0.7012222755450479,0.9401289,1.2795393,1.0868409,0.42101026,-14.24028
3334,0.7688391506671906,0.6604397916785348,0.92960155,0.8321209,0.7133612,0.3458152,-733.2708
3569,0.12196552753448486,0.41974760390605936,0.91596377,0.6124331,0.5764169,1.0636138,-109.9057
3577,0.7373388111591339,0.7856620149207028,0.861313,1.1356132,1.0911907,0.88985884,5.9612393
3603,0.6872960925102234,0.5384027969364711,0.8534524,1.4130437,1.1448815,0.23762429,-8.566847
3637,0.8737508356571198,0.8155773329545261,0.94314283,1.0350465,1.1719033,0.21663968,22.34264
3669,0.7925038039684296,0.8379259118042921,0.92363393,0.88825166,0.9108454,0.08408312,-10.258805
4005,0.34318751096725464,0.6727893333316156,0.69163465,0.9531496,0.9010926,2.4266574,-33.28729
4027,0.5277291834354401,0.7486740412431896,0.8409205,0.8528927,1.1273495,0.3805576,13.965831
4032,0.8401447236537933,0.843288832516053,0.94073844,0.8893874,1.0938686,0.33252606,21.144186
4033,0.8939194008708,0.9027395430715262,0.9492932,1.0070816,1.0826938,0.60309845,7.055648
4034,0.9191760420799255,0.9591971320206316,0.9596281,0.99932575,1.0058762,0.53533375,9.484391
4036,0.8486996740102768,0.7055740516334646,0.93912584,1.1660066,1.2354205,0.42736095,17.009542
4043,0.8969051167368889,0.8477066989012272,0.9691898,0.8509881,1.0062796,0.5765951,15.870757
4068,0.6932010054588318,0.4918901768503928,0.87116367,1.3808585,1.3106824,0.7976349,-14.432976
4071,0.6519668102264404,0.6432381053091918,0.8093756,1.2965473,1.0547822,1.245522,-37.45795
4085,0.8181016892194748,0.8896435386522442,0.91773146,0.933846,0.9678428,1.1549767,-38.084984
4090,0.6505421102046967,0.7926185912114208,0.85415184,0.8927053,0.8988901,1.4226233,-20.906723
4095,0.5915335416793823,0.6436647707403149,0.90379137,0.75175214,0.76316315,1.9640099,-49.033085
4102,0.679232656955719,0.823031071681815,0.8325209,1.0534322,0.97965914,1.7829716,-5.3122444
4105,0.6570034921169281,0.8164615153553452,0.82421327,1.0311342,0.95738477,1.1704786,-19.224482
4107,0.35704272985458374,0.4934703996205484,0.6215367,1.3060888,0.85983086,2.8387187,-39.364716
4116,0.8358491659164429,0.9131860599918105,0.9186136,0.993959,1.0296044,1.341624,2.2422779
4141,0.6174823641777039,0.611215376963119,0.9159456,0.77575696,0.6937266,1.806473,-55.51934
4145,0.7909069210290909,0.6665238970459058,0.9039281,1.1905768,1.2562362,1.6676773,20.207544
4148,0.6666224598884583,0.7898793187806061,0.8663472,0.87416863,0.8977547,1.8160704,-25.572525
4158,0.7017973065376282,0.767516555106905,0.89484483,0.8471193,0.8599342,0.898416,-25.153625
4159,0.5079768598079681,0.6813719115071696,0.84539276,0.7875655,0.81974447,1.5668377,-36.78
4160,0.5814688503742218,0.7094344520588931,0.84513503,0.84676284,0.8077409,1.9743135,-58.197
4173,0.6449333727359772,0.7479121280511838,0.81756186,1.0849892,0.84820586,1.3771257,-79.95572
4175,0.8186974674463272,0.8246695818145278,0.9207581,0.9784376,0.8450918,0.8572615,-44.602623
4179,0.7789576500654221,0.640337113020046,0.8962098,1.3352168,0.9211666,1.5305936,-70.76653
4181,0.7951442450284958,0.42479072621023395,0.9456306,1.361668,1.4439662,1.4113461,37.900333
4197,-1.0385985374450684,-0.5944268921173574,0.56617105,2.3997588,1.6282235,0.7081917,34.36185
4226,0.5151391625404358,0.6089339745277943,0.8859646,0.74944735,0.72223765,1.5002455,-65.59462
4235,0.6285983622074127,0.7483005536200008,0.8780786,0.80452996,0.8986134,0.99500394,-20.071722
4238,0.45561444759368896,0.6482134758716721,0.9073065,0.66070837,0.9934532,0.85649025,12.564333
