,NSE,KGE,r,alpha,beta,RMSE,delta
10653,0.6907255947589874,0.7188419610918403,0.83556896,1.1927044,0.87802756,0.2243214,-88.256
10688,0.42864954471588135,0.42104263350346816,0.65995455,1.455504,1.1098949,0.23555143,-16.206402
10701,0.22665536403656006,0.13921067184756064,0.8191061,0.8091956,1.819652,0.3296267,56.053703
10713,-0.49566328525543213,0.3221365926282119,0.65468156,1.0924497,1.5759401,0.07547984,36.62006
11306,0.8025332987308502,0.6548099662531958,0.91063595,1.3147491,0.8899854,0.21463518,-430.59854
11308,0.7469727993011475,0.2921687027537162,0.93184036,1.6818897,1.1772171,0.22010742,-255.65228
11309,0.7791157364845276,0.30742308225719894,0.9567205,1.6651757,1.1879654,0.18913393,-151.12866
11312,0.6849238276481628,0.34086326506112397,0.87496334,1.6241149,1.1711949,0.13825518,-76.58354
11327,0.4731292724609375,-0.10497727541031066,0.76908904,1.8921373,1.6097097,0.2575894,-33.82467
11334,0.5889727175235748,0.6346836778573509,0.82874864,0.9553127,0.68041897,0.31090924,-412.70438
11335,0.7647151947021484,0.7701634142583134,0.890234,1.0037662,0.79810375,0.2235598,-264.02457
11337,0.7913851737976074,0.7099524166681772,0.8965713,1.267648,1.0423634,0.12756772,-55.818638
11350,0.5701014399528503,0.6092689798744909,0.88870424,0.82781756,0.6673783,0.18095373,-84.074844
11351,0.6453835666179657,0.6592238783727897,0.90579826,0.8323766,0.71865183,0.14945218,-62.04553
11352,0.5346239805221558,0.6681008539159311,0.8589636,0.80655307,0.77012163,0.17562991,-39.323284
11353,-0.3323472738265991,0.43583136276309065,0.8298321,0.58107394,0.66261286,0.23648682,-45.399345
11357,0.3866865634918213,0.5654621708799616,0.8981129,0.6696536,0.7367256,0.19313732,-37.593304
11368,0.8146684318780899,0.7470944970802422,0.9102378,1.185516,0.853413,0.20299646,-61.28766
11370,0.7406773865222931,0.6795333104554934,0.946696,0.79306066,0.7611827,0.18284129,-50.50028
11374,-0.04295539855957031,0.4208191567537687,0.57402295,0.8871691,1.37585,0.1295669,20.501951
11379,0.8264884948730469,0.6702211172636647,0.9250678,1.2554935,0.80541754,0.1487401,-336.86224
11385,0.8886103481054306,0.6249580627658557,0.9747183,1.3296083,0.8228683,0.19725582,-148.92175
