,NSE,KGE,r,alpha,beta,RMSE,delta
11372,-1.3506793975830078,-3.0356096231123244,0.6799857,2.491902209387424,4.736036,0.11513014,80.24897
11384,0.6639253497123718,0.6798081682983239,0.816921,1.23116938887123,1.1247622,0.20189552,-475.82205
11386,0.8461983948945999,0.8451559309663731,0.93855715,0.8982110173462208,0.9008009,0.23830886,-18.759808
11390,0.6604119539260864,0.697806680718828,0.9048303,0.792127776975417,0.8023825,0.3928241,-53.95441
11496,0.2806699275970459,-3.5603613611599663,0.92361206,4.23619567601589,4.2121797,0.4458099,98.70802
11499,0.3736293911933899,-1.7684268565389094,0.91705614,2.9429233914554174,2.9703696,0.47230694,76.61641
11527,0.2355627417564392,0.08296577734173594,0.18765572,0.6576762313533269,0.74728876,,26.617085
11536,-5.533827781677246,0.172040841594851,0.9116659,0.3108540579543618,0.5496764,1.4030604,-53.84561
11551,0.24542838335037231,-1.957316623743346,0.75704986,3.783639382940011,1.9685291,1.4500841,-3.260047
11555,-3.340287685394287,0.20228734400708948,0.78605634,0.37256494936938933,0.55626714,2.8456976,-142.69147
11558,0.7834533303976059,0.8393147074006787,0.8860716,1.1053690131338099,1.0416828,0.43750083,-3.8229165
11574,-25.824514389038086,-0.6707350885348187,0.013338539,0.021761141392855347,0.07215107,,26.40481
11575,-1.8204896450042725,0.3602372078462549,0.89020175,0.40543965311815194,0.79086185,1.73722,-1.8079436
11592,0.4414691925048828,0.6320555944935298,0.87378407,0.6994437368199554,0.8293584,0.51831234,-13.728227
11639,0.2991405129432678,0.4586681724484639,0.7179835,0.8993000651048039,1.4509616,1.9258112,35.44065
12040,-0.2028343677520752,0.23207916595333133,0.61984074,0.8088730018411427,0.3607412,,-inf
12092,-0.02808082103729248,0.3443079300932418,0.758127,0.882075755475283,0.4020674,0.045856018,-977.66693
12098,0.26902836561203003,0.5366640860879252,0.84113115,0.6982631586170832,0.68631905,0.10176303,-55.732903
12123,-0.2909085750579834,0.46991404158000627,0.8131831,0.698467364433833,0.6060855,0.14528102,-78.87837
12136,0.47410404682159424,-0.3151821600893745,0.839462,2.261754291909487,1.3345262,0.2950495,4.4951057
12222,-2.8995261192321777,0.11920819066089106,0.7088339,0.42345003056230957,0.40116227,0.40492907,-286.83102
12346,0.7768646329641342,0.711044716941262,0.8915681,1.2328550061979935,1.1323489,0.1769051,-3.8412979
12401,-1.437086582183838,0.14769872185087674,0.75813425,0.5188965854736278,0.33935037,0.4147858,-560.18176
12402,0.6192390620708466,0.21299923255790632,0.835049,1.7478723224485384,0.81875885,0.19591969,-257.2729
12652,0.7594337165355682,0.6500686402545555,0.88496,1.3184008562860998,1.0885361,0.17291729,-7.7907863
1538,-0.12813341617584229,-0.33725561194404463,0.5126615,1.6564440924626243,2.0582225,2.0601013,41.39507
1563,0.6150529682636261,0.6019811735334519,0.7708905,1.3146286797614768,1.0832863,,-7.819225
1593,0.22454065084457397,0.5551574993869463,0.66342646,0.9694214586744073,1.2892543,1.3431599,11.600325
19008,-2.9767377376556396,-0.23416739146450527,-0.14976673,0.6399115873203285,0.7325267,0.14921452,-4274.657
19016,-71.9688949584961,-0.6221169680894345,-0.13515012,0.13044985786029945,0.23411475,0.14377615,-3866.7056
19087,0.31187909841537476,-0.5156167873516724,0.6329338,2.2366039764360957,1.7957181,0.6594377,-14.900773
19106,0.2789817452430725,-2.548053432418008,0.84174514,4.472713064877408,1.7098609,,-inf
19115,0.1253526210784912,-2.328159566589934,0.40562358,4.251933897759785,0.6149173,0.38529837,-1107.0084
19169,0.28372710943222046,-1.6761227041360653,0.6415751,3.65052998382834,0.9113709,,-76.34025
19381,0.048442721366882324,-8.775036802461715,0.60765827,7.283730550736763,-6.4774423,,316.07425
2017,0.7610730081796646,0.7313416295013386,0.8389136,0.8707083759780285,0.8282089,,-4.0626345
