"Платформа: идентификатор локальный","Платформа: название","Широта точки (град., дес.доли град)","Долгота точки (град., дес.доли град)","Дата и время","Уровень воды над нулем поста","Уровень воды: аномалия","Уровень воды: среднее","Температура воды","Температура воздуха","Лед (припай): толщина","Осадки: количество  (код)","Осадки: длительность выпадения  (код)","Снег: высота","Дата","Организация: вид деятельности","Платформа: тип","Организация: идентификатор локальный","Организация: название","Геообъект: код","Геообъект: название","Geometry (точка, поверхность, сетка)","Единица данных::номер"
"10205","СТАРЫЙ ИСКИТИМ","54.61","83.4","2023-02-20 08:00:00","103.0","0.0","103.0","","","58","","","5","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200445","P.БEPДЬ","","4400"
"10205","СТАРЫЙ ИСКИТИМ","54.61","83.4","2023-02-19 08:00:00","103.0","0.0","103.0","","","","995","","","2023-02-19 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200445","P.БEPДЬ","","4401"
"10246","КЕМЕРОВО","55.38","86.05","2023-02-21 08:00:00","151.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4402"
"10246","КЕМЕРОВО","55.38","86.05","2023-02-22 08:00:00","151.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4403"
"10246","КЕМЕРОВО","55.38","86.05","2023-02-23 08:00:00","149.0","-2.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4404"
"10246","КЕМЕРОВО","55.38","86.05","2023-02-24 08:00:00","148.0","-1.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4405"
"10246","КЕМЕРОВО","55.38","86.05","2023-02-25 08:00:00","147.0","-1.0","148.0","","","60","","","3","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4406"
"10246","КЕМЕРОВО","55.38","86.05","2023-02-19 08:00:00","151.0","0.0","","","","","","","","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4407"
"10246","КЕМЕРОВО","55.38","86.05","2023-02-20 08:00:00","151.0","0.0","151.0","","","62","","","3","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4408"
"10248","ПОЛОМОШНОЕ","55.73","84.93","2023-02-21 08:00:00","-4.0","1.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4409"
"10248","ПОЛОМОШНОЕ","55.73","84.93","2023-02-22 08:00:00","-4.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4410"
"10248","ПОЛОМОШНОЕ","55.73","84.93","2023-02-23 08:00:00","-5.0","-1.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4411"
"10248","ПОЛОМОШНОЕ","55.73","84.93","2023-02-24 08:00:00","-5.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4412"
"10248","ПОЛОМОШНОЕ","55.73","84.93","2023-02-25 08:00:00","-6.0","-1.0","-6.0","","","65","","","6","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4413"
"10248","ПОЛОМОШНОЕ","55.73","84.93","2023-02-19 08:00:00","-6.0","0.0","","","","","","","","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4414"
"10248","ПОЛОМОШНОЕ","55.73","84.93","2023-02-20 08:00:00","-5.0","1.0","-5.0","","","66","","","6","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4415"
"10252","ТОМСК(ПРИСТАНЬ)","56.5","84.91","2023-02-21 08:00:00","-181.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4416"
"10252","ТОМСК(ПРИСТАНЬ)","56.5","84.91","2023-02-22 08:00:00","-180.0","-1.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4417"
"10252","ТОМСК(ПРИСТАНЬ)","56.5","84.91","2023-02-23 08:00:00","-180.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4418"
"10252","ТОМСК(ПРИСТАНЬ)","56.5","84.91","2023-02-24 08:00:00","-180.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4419"
"10252","ТОМСК(ПРИСТАНЬ)","56.5","84.91","2023-02-19 08:00:00","-181.0","1.0","","","","","","","","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4420"
"10252","ТОМСК(ПРИСТАНЬ)","56.5","84.91","2023-02-20 08:00:00","-181.0","0.0","","","","","","","","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4421"
"10254","КОЗЮЛИНО","56.8","84.5","2023-02-21 08:00:00","291.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4422"
"10254","КОЗЮЛИНО","56.8","84.5","2023-02-22 08:00:00","292.0","1.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4423"
"10254","КОЗЮЛИНО","56.8","84.5","2023-02-23 08:00:00","293.0","1.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4424"
"10254","КОЗЮЛИНО","56.8","84.5","2023-02-24 08:00:00","294.0","1.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4425"
"10254","КОЗЮЛИНО","56.8","84.5","2023-02-25 08:00:00","295.0","1.0","","","","27","","","3","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4426"
"10254","КОЗЮЛИНО","56.8","84.5","2023-02-19 08:00:00","291.0","0.0","","","","","","","","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4427"
"10254","КОЗЮЛИНО","56.8","84.5","2023-02-20 08:00:00","291.0","0.0","","","","29","","","3","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115200736","P.TOMЬ","","4428"
"10328","ТЕГУЛЬДЕТ","57.31","88.15","2023-02-21 08:00:00","76.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","4429"
"10328","ТЕГУЛЬДЕТ","57.31","88.15","2023-02-22 08:00:00","76.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","4430"
"10328","ТЕГУЛЬДЕТ","57.31","88.15","2023-02-23 08:00:00","75.0","-1.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","4431"
"10328","ТЕГУЛЬДЕТ","57.31","88.15","2023-02-24 08:00:00","75.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","4432"
"10328","ТЕГУЛЬДЕТ","57.31","88.15","2023-02-25 08:00:00","75.0","0.0","","","","58","","","4","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","4433"
"10328","ТЕГУЛЬДЕТ","57.31","88.15","2023-02-19 08:00:00","76.0","0.0","","","","","","","","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","4434"
"10328","ТЕГУЛЬДЕТ","57.31","88.15","2023-02-20 08:00:00","76.0","0.0","","","","57","","","4","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","4435"
"10329","ЗЫРЯНСКОЕ","56.85","86.61","2023-02-21 08:00:00","-181.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","4436"
"10329","ЗЫРЯНСКОЕ","56.85","86.61","2023-02-22 08:00:00","-180.0","-1.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","4437"
"10329","ЗЫРЯНСКОЕ","56.85","86.61","2023-02-23 08:00:00","-180.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","4438"
"10329","ЗЫРЯНСКОЕ","56.85","86.61","2023-02-24 08:00:00","-180.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","4439"
"10329","ЗЫРЯНСКОЕ","56.85","86.61","2023-02-25 08:00:00","-180.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","4440"
"10329","ЗЫРЯНСКОЕ","56.85","86.61","2023-02-19 08:00:00","18.0","0.0","","","","","","","","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","4441"
"10329","ЗЫРЯНСКОЕ","56.85","86.61","2023-02-20 08:00:00","18.0","0.0","","","","59","","","3","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115201391","P.ЧУЛЫM","","4442"
"10453","МАКСИМКИН ЯР","58.66","86.81","2023-02-21 08:00:00","225.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115202431","P.KETЬ","","4443"
"10453","МАКСИМКИН ЯР","58.66","86.81","2023-02-22 08:00:00","225.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115202431","P.KETЬ","","4444"
"10453","МАКСИМКИН ЯР","58.66","86.81","2023-02-23 08:00:00","224.0","-1.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115202431","P.KETЬ","","4445"
"10453","МАКСИМКИН ЯР","58.66","86.81","2023-02-24 08:00:00","224.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115202431","P.KETЬ","","4446"
"10453","МАКСИМКИН ЯР","58.66","86.81","2023-02-25 08:00:00","224.0","0.0","","","","62","","","3","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115202431","P.KETЬ","","4447"
"10453","МАКСИМКИН ЯР","58.66","86.81","2023-02-19 08:00:00","225.0","1.0","","","","","","","","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115202431","P.KETЬ","","4448"
"10453","МАКСИМКИН ЯР","58.66","86.81","2023-02-20 08:00:00","225.0","0.0","","","","62","","","3","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115202431","P.KETЬ","","4449"
"10455","РОДИОНОВКА","58.45","83.51","2023-02-21 08:00:00","375.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115202231","P.KETЬ","","4450"
"10455","РОДИОНОВКА","58.45","83.51","2023-02-22 08:00:00","375.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115202231","P.KETЬ","","4451"
"10455","РОДИОНОВКА","58.45","83.51","2023-02-23 08:00:00","376.0","1.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115202231","P.KETЬ","","4452"
"10455","РОДИОНОВКА","58.45","83.51","2023-02-24 08:00:00","376.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115202231","P.KETЬ","","4453"
"10455","РОДИОНОВКА","58.45","83.51","2023-02-25 08:00:00","376.0","0.0","","","","62","","","4","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115202231","P.KETЬ","","4454"
"10455","РОДИОНОВКА","58.45","83.51","2023-02-19 08:00:00","375.0","1.0","","","","","","","","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115202231","P.KETЬ","","4455"
"10455","РОДИОНОВКА","58.45","83.51","2023-02-20 08:00:00","375.0","0.0","","","","62","","","3","2023-02-20 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115202231","P.KETЬ","","4456"
"09082","НАЗИМОВО (ГП ПРИ НАЗИМОВО М)","59.5","91.01","2023-02-20 08:00:00","406.0","-1.0","407.0","","","78","","","7","2023-02-20 00:00:00.0","","","","","","","","4457"
"78054","ЕЛЕЦ (ГП ПРИ ЕЛЕЦ М)","52.63","38.51","2023-02-23 08:00:00","202.0","-5.0","","0.2","-16.0","","","","","2023-02-23 04:00:00.0","","","","","","","","4458"
"78054","ЕЛЕЦ (ГП ПРИ ЕЛЕЦ М)","52.63","38.51","2023-02-25 08:00:00","199.0","5.0","","0.2","-1.0","21","","","1","2023-02-25 04:00:00.0","","","","","","","","4459"
"78054","ЕЛЕЦ (ГП ПРИ ЕЛЕЦ М)","52.63","38.51","2023-02-24 08:00:00","194.0","-8.0","","0.2","-11.0","","","","","2023-02-24 04:00:00.0","","","","","","","","4460"
"78054","ЕЛЕЦ (ГП ПРИ ЕЛЕЦ М)","52.63","38.51","2023-02-22 08:00:00","207.0","9.0","","0.2","-17.0","","","","","2023-02-22 04:00:00.0","","","","","","","","4461"
"78054","ЕЛЕЦ (ГП ПРИ ЕЛЕЦ М)","52.63","38.51","2023-02-21 08:00:00","198.0","5.0","","0.2","-5.0","","","","","2023-02-21 04:00:00.0","","","","","","","","4462"
"78054","ЕЛЕЦ (ГП ПРИ ЕЛЕЦ М)","52.63","38.51","2023-02-19 08:00:00","198.0","-4.0","","0.2","-8.0","","","","","2023-02-20 04:00:00.0","","","","","","","","4463"
"78054","ЕЛЕЦ (ГП ПРИ ЕЛЕЦ М)","52.63","38.51","2023-02-20 08:00:00","193.0","-5.0","","0.2","-5.0","20","","","2","2023-02-20 04:00:00.0","","","","","","","","4464"
"09207","АБАЗА","52.65","90.1","2023-02-20 08:00:00","147.0","0.0","147.0","","","62","2","3","5","2023-02-20 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116101281","P.AБAKAH","","4465"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-21 05:00:00","169.0","","","0.5","","","","","","2023-02-21 02:00:00.0","","","","","","","","4466"
"06001","ПОКРОВКА (ГП ПРИ ПОКРОВКА М)","53.35","121.53","2023-02-20 08:00:00","45.0","-2.0","","","","106","","","2","2023-02-20 00:53:00.0","","","","","","","","4467"
"06005","ДЖАЛИНДА  (ГП ПРИ ДЖАЛИНДА М)","53.46","123.9","2023-02-21 08:00:00","79.0","0.0","","","","","","","","2023-02-25 00:30:00.0","","","","","","","","4468"
"06005","ДЖАЛИНДА  (ГП ПРИ ДЖАЛИНДА М)","53.46","123.9","2023-02-22 08:00:00","79.0","0.0","","","","","","","","2023-02-25 00:30:00.0","","","","","","","","4469"
"06005","ДЖАЛИНДА  (ГП ПРИ ДЖАЛИНДА М)","53.46","123.9","2023-02-23 08:00:00","79.0","0.0","","","","","","","","2023-02-25 00:30:00.0","","","","","","","","4470"
"06005","ДЖАЛИНДА  (ГП ПРИ ДЖАЛИНДА М)","53.46","123.9","2023-02-24 08:00:00","79.0","0.0","","","","","","","","2023-02-25 00:30:00.0","","","","","","","","4471"
"06005","ДЖАЛИНДА  (ГП ПРИ ДЖАЛИНДА М)","53.46","123.9","2023-02-25 08:00:00","79.0","0.0","","","","","","","","2023-02-25 00:30:00.0","","","","","","","","4472"
"06005","ДЖАЛИНДА  (ГП ПРИ ДЖАЛИНДА М)","53.46","123.9","2023-02-19 08:00:00","79.0","-1.0","","","","","","","","2023-02-20 00:30:00.0","","","","","","","","4473"
"06005","ДЖАЛИНДА  (ГП ПРИ ДЖАЛИНДА М)","53.46","123.9","2023-02-20 08:00:00","79.0","0.0","","","","111","","","4","2023-02-20 00:30:00.0","","","","","","","","4474"
"08925","УЗУР (ОГП ПРИ УЗУР М)","53.31","107.73","2023-02-21 08:00:00","200.0","0.0","","","","84","","","0","2023-02-21 00:00:00.0","","","","","","","","4475"
"08925","УЗУР (ОГП ПРИ УЗУР М)","53.31","107.73","2023-02-19 08:00:00","202.0","0.0","","","","","","","","2023-02-20 00:00:00.0","","","","","","","","4476"
"08925","УЗУР (ОГП ПРИ УЗУР М)","53.31","107.73","2023-02-20 08:00:00","200.0","-2.0","","","","","","","","2023-02-20 00:00:00.0","","","","","","","","4477"
"09191","ЕРМАКОВСКОЕ (ГП ПРИ ЕРМАКОВСКОЕ М)","53.3","92.41","2023-02-20 08:00:00","84.0","-2.0","84.0","","","66","","","6","2023-02-20 00:00:00.0","","","","","","","","4478"
"10006","БАРНАУЛ (ГП ПРИ АЛТАЙСКИЙ ЦГМС)","53.4","83.81","2023-02-24 08:00:00","-38.0","0.0","-38.0","","","","","","","2023-02-24 00:00:00.0","","","","","","","","4479"
"10006","БАРНАУЛ (ГП ПРИ АЛТАЙСКИЙ ЦГМС)","53.4","83.81","2023-02-25 08:00:00","-36.0","2.0","-37.0","","","61","","","3","2023-02-25 00:00:00.0","","","","","","","","4480"
"10006","БАРНАУЛ (ГП ПРИ АЛТАЙСКИЙ ЦГМС)","53.4","83.81","2023-02-22 08:00:00","-37.0","-1.0","-36.0","","","","","","","2023-02-22 00:00:00.0","","","","","","","","4481"
"10006","БАРНАУЛ (ГП ПРИ АЛТАЙСКИЙ ЦГМС)","53.4","83.81","2023-02-23 08:00:00","-38.0","-1.0","-37.0","","","","","","","2023-02-23 00:00:00.0","","","","","","","","4482"
"10006","БАРНАУЛ (ГП ПРИ АЛТАЙСКИЙ ЦГМС)","53.4","83.81","2023-02-21 08:00:00","-36.0","0.0","-36.0","","","","","","","2023-02-21 00:00:00.0","","","","","","","","4483"
"10006","БАРНАУЛ (ГП ПРИ АЛТАЙСКИЙ ЦГМС)","53.4","83.81","2023-02-20 08:00:00","-36.0","0.0","-36.0","","","61","","","3","2023-02-20 00:00:00.0","","","","","","","","4484"
"10006","БАРНАУЛ (ГП ПРИ АЛТАЙСКИЙ ЦГМС)","53.4","83.81","2023-02-19 08:00:00","-36.0","0.0","-36.0","","","","","","","2023-02-19 00:00:00.0","","","","","","","","4485"
"37002","ЗОЛЬНОЕ","53.45","49.43","2023-02-22 08:00:00","385.0","-10.0","","","","","","","","2023-02-22 05:35:00.0","","","","","","","","4486"
"37002","ЗОЛЬНОЕ","53.45","49.43","2023-02-20 08:00:00","394.0","12.0","","","","","","","","2023-02-20 04:00:00.0","","","","","","","","4487"
"37002","ЗОЛЬНОЕ","53.45","49.43","2023-02-21 08:00:00","395.0","1.0","","","","","","","","2023-02-21 05:40:00.0","","","","","","","","4488"
"37002","ЗОЛЬНОЕ","53.45","49.43","2023-02-19 08:00:00","382.0","-3.0","","","","","","","","2023-02-19 05:10:00.0","","","","","","","","4489"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-23 19:00:00","212.0","","","0.4","","","","","","2023-02-23 16:00:00.0","","","","","","","","4490"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 17:00:00","193.0","","","0.6","","","","","","2023-02-25 14:00:00.0","","","","","","","","4491"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 16:00:00","194.0","","","0.5","","","","","","2023-02-25 13:00:00.0","","","","","","","","4492"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 15:00:00","196.0","","","0.5","","","","","","2023-02-25 12:00:00.0","","","","","","","","4493"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 14:00:00","197.0","","","0.5","","","","","","2023-02-25 11:00:00.0","","","","","","","","4494"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-23 08:00:00","144.0","0.0","","","","","","","","2023-02-23 04:00:00.0","","","","","","","","4495"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 12:00:00","200.0","","","0.4","","","","","","2023-02-25 09:00:00.0","","","","","","","","4496"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 11:00:00","200.0","","","0.4","","","","","","2023-02-25 08:00:00.0","","","","","","","","4497"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 10:00:00","202.0","","","0.4","","","","","","2023-02-25 07:00:00.0","","","","","","","","4498"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 08:00:00","144.0","0.0","","","","","","","","2023-02-25 04:00:00.0","","","","","","","","4499"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 21:00:00","187.0","","","0.6","","","","","","2023-02-25 18:00:00.0","","","","","","","","4501"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 20:00:00","188.0","","","0.6","","","","","","2023-02-25 17:00:00.0","","","","","","","","4502"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 19:00:00","190.0","","","0.6","","","","","","2023-02-25 16:00:00.0","","","","","","","","4503"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 18:00:00","191.0","","","0.6","","","","","","2023-02-25 15:00:00.0","","","","","","","","4504"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-24 07:00:00","209.0","","","0.2","","","","","","2023-02-24 04:00:00.0","","","","","","","","4505"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-24 06:00:00","208.0","","","0.2","","","","","","2023-02-24 03:00:00.0","","","","","","","","4506"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-24 05:00:00","207.0","","","0.2","","","","","","2023-02-24 02:00:00.0","","","","","","","","4507"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-24 04:00:00","206.0","","","0.2","","","","","","2023-02-24 01:00:00.0","","","","","","","","4508"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-24 03:00:00","205.0","","","0.3","","","","","","2023-02-24 00:00:00.0","","","","","","","","4509"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-24 02:00:00","204.0","","","0.3","","","","","","2023-02-23 23:00:00.0","","","","","","","","4510"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-24 01:00:00","204.0","","","0.3","","","","","","2023-02-23 22:00:00.0","","","","","","","","4511"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-24 09:00:00","211.0","","","0.3","","","","","","2023-02-24 06:00:00.0","","","","","","","","4512"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-23 23:00:00","203.0","","","0.3","","","","","","2023-02-23 20:00:00.0","","","","","","","","4513"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-23 22:00:00","204.0","","","0.3","","","","","","2023-02-23 19:00:00.0","","","","","","","","4514"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 07:00:00","203.0","","","0.3","","","","","","2023-02-25 04:00:00.0","","","","","","","","4515"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 06:00:00","203.0","","","0.3","","","","","","2023-02-25 03:00:00.0","","","","","","","","4516"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 05:00:00","204.0","","","0.3","","","","","","2023-02-25 02:00:00.0","","","","","","","","4517"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 02:00:00","205.0","","","0.3","","","","","","2023-02-24 23:00:00.0","","","","","","","","4518"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-25 01:00:00","206.0","","","0.3","","","","","","2023-02-24 22:00:00.0","","","","","","","","4519"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-24 23:00:00","208.0","","","0.3","","","","","","2023-02-24 20:00:00.0","","","","","","","","4520"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-24 22:00:00","209.0","","","0.4","","","","","","2023-02-24 19:00:00.0","","","","","","","","4521"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-24 17:00:00","222.0","","","0.4","","","","","","2023-02-24 14:00:00.0","","","","","","","","4522"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-24 15:00:00","227.0","","","0.3","","","","","","2023-02-24 12:00:00.0","","","","","","","","4523"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-24 14:00:00","227.0","","","0.3","","","","","","2023-02-24 11:00:00.0","","","","","","","","4524"
"75339","МЦЕНСК (ГП ПРИ МЦЕНСК М)","53.38","36.53","2023-02-24 12:00:00","218.0","","","0.3","","","","","","2023-02-24 09:00:00.0","","","","","","","","4525"
