date,q_mm_day,q_mm_day_pred
2020-07-17,0.040288556612861674,0.40889673933951665
2020-07-18,0.039372907598933,0.29261891955309904
2020-07-19,0.039372907598933,0.37445044776075315
2020-07-20,0.039372907598933,0.17864739663180274
2020-07-21,0.039372907598933,0.016996998894579233
2020-07-22,0.039372907598933,0.28276640425344474
2020-07-23,0.03754160957107564,0.3855322237880512
2020-07-24,0.038457258585004324,0.18633698770225982
2020-07-25,0.041204205626790356,0.2743959382763527
2020-07-26,0.04211985464071903,0.3118635034178057
2020-07-27,0.04303550365464771,0.4249865447578799
2020-07-28,0.049445046752148454,0.2426181481166237
2020-07-29,0.060432834919292584,0.2591255916384173
2020-07-30,0.060432834919292584,0.305205527801583
2020-07-31,0.05677023886357787,0.3194040624061839
2020-08-01,0.060432834919292584,0.34641239059737716
2020-08-02,0.060432834919292584,0.18143982541022896
2020-08-03,0.0595171859053639,0.3644901127561479
2020-08-04,0.055854589849649194,0.006258780271684013
2020-08-05,0.055854589849649194,0.23965477504151889
2020-08-06,0.05219199379393449,0.2950375346572944
2020-08-07,0.05036069576607713,0.2942402783194742
2020-08-08,0.0476137487242911,0.40805493300247714
2020-08-09,0.04669809971036242,0.351708761514334
2020-08-10,0.044866801682505064,0.10382966357810983
2020-08-11,0.044866801682505064,0.31291877245468747
2020-08-12,0.044866801682505064,0.36340190284036455
2020-08-13,0.041204205626790356,0.3174231111379671
2020-08-14,0.041204205626790356,0.3766428301327566
2020-08-15,0.041204205626790356,0.34933730846142946
2020-08-16,0.039372907598933,0.26603722653358247
2020-08-17,0.039372907598933,0.41455125161827544
2020-08-18,0.036625960557146967,0.4638948017307633
2020-08-19,0.036625960557146967,0.46195361169963467
2020-08-20,0.036625960557146967,0.46211454313003925
2020-08-21,0.03479466252928961,0.4420178498340111
2020-08-22,0.03571031154321829,0.4463991318419228
2020-08-23,0.03571031154321829,0.24973700580946032
2020-08-24,0.036625960557146967,0.10729991986908757
2020-08-25,0.036625960557146967,0.23334739485889167
2020-08-26,0.036625960557146967,0.31010573748769726
2020-08-27,0.038457258585004324,0.31587909813570886
2020-08-28,0.040288556612861674,0.47239688610945757
2020-08-29,0.044866801682505064,0.4225434053870134
2020-08-30,0.05402329182179184,0.15612047911126162
2020-08-31,0.05860153689143523,0.3458957847432381
2020-09-01,0.06134848393322126,0.5197435224132917
2020-09-02,0.06134848393322126,0.42316725049008747
2020-09-03,0.0595171859053639,0.35058528889558555
2020-09-04,0.05860153689143523,0.4312694006738359
2020-09-05,0.05677023886357787,0.3781781362947766
2020-09-06,0.05493894083572052,0.45506650107114077
2020-09-07,0.051276344780005804,0.3840427736512863
2020-09-08,0.051276344780005804,0.6094506778444945
2020-09-09,0.0476137487242911,0.35776277264602674
2020-09-10,0.05036069576607713,0.36277167272111577
2020-09-11,0.05036069576607713,0.2538639029684097
2020-09-12,0.04669809971036242,0.24467064058879853
2020-09-13,0.04669809971036242,0.5280469457205488
2020-09-14,0.04669809971036242,0.35307196246764355
2020-09-15,0.04669809971036242,0.3486137700376269
2020-09-16,0.04669809971036242,0.41636633757995267
2020-09-17,0.04669809971036242,0.526643693302143
2020-09-18,0.04669809971036242,0.5227343220351471
2020-09-19,0.04669809971036242,0.4114832513463071
2020-09-20,0.04669809971036242,0.4318993405650768
2020-09-21,0.04578245069643374,0.46133063728058443
2020-09-22,0.04395115266857639,0.4953536313097627
2020-09-23,0.04303550365464771,0.5142737402615888
2020-09-24,0.040288556612861674,0.4860088699100051
2020-09-25,0.039372907598933,0.49188642241286834
2020-09-26,0.038457258585004324,0.47442804682304857
2020-09-27,0.038457258585004324,0.47733250361254087
2020-09-28,0.038457258585004324,0.2819645042674975
2020-09-29,0.038457258585004324,0.24515981989618693
2020-09-30,0.038457258585004324,0.4563944393214852
2020-10-01,0.038457258585004324,0.494036866837724
2020-10-02,0.036625960557146967,0.49768213061749156
2020-10-03,0.03754160957107564,0.27757161313926804
2020-10-04,0.038457258585004324,0.21166852357756077
2020-10-05,0.039372907598933,0.364714459006288
2020-10-06,0.040288556612861674,0.37865294931577176
2020-10-07,0.04395115266857639,0.24536544643981473
2020-10-08,0.044866801682505064,0.3755884317798987
2020-10-09,0.04852939773821977,0.4016391526588831
2020-10-10,0.05219199379393449,0.2927447333945425
2020-10-11,0.05310764280786316,0.48010693825447465
2020-10-12,0.05402329182179184,0.6102493853223544
2020-10-13,0.05860153689143523,0.4501835599514991
2020-10-14,0.062264132947149664,0.6387683502948923
2020-10-15,0.0695893250585791,0.4970392755798972
2020-10-16,0.07416757012822248,0.6016983975243216
2020-10-17,0.07508321914215142,0.15795094715735986
2020-10-18,0.0759988681560801,0.5990066778646518
2020-10-19,0.07783016618393719,0.6349054155091673
2020-10-20,0.07874581519786586,0.5356321998221503
2020-10-21,0.0796614642117948,0.654390308164451
2020-10-22,0.08607100730929529,0.3930057401065945
2020-10-23,0.08881795435108132,0.49200352941407344
2020-10-24,0.09522749744858205,0.23627303829296384
2020-10-25,0.10255268956001148,0.23785362002422292
2020-10-26,0.1098778816714409,0.31048796777415855
2020-10-27,0.11079353068536958,0.29464717798661066
2020-10-28,0.11445612674108428,0.4383336955011792
2020-10-29,0.1098778816714409,0.5695727690970726
2020-10-30,0.11170917969929825,0.5751210579249242
2020-10-31,0.11262482871322693,0.23766192442497638
2020-11-01,0.11262482871322693,0.20968249331920494
2020-11-02,0.11170917969929825,0.20861866255608888
2020-11-03,0.10529963660179752,0.5981223531244486
2020-11-04,0.10346833857394015,0.33225579393992405
2020-11-05,0.10346833857394015,0.39516750342376
2020-11-06,0.10346833857394015,0.25223253133576057
2020-11-07,0.10255268956001148,0.3515392683576951
2020-11-08,0.10255268956001148,0.672364273810382
2020-11-09,0.10255268956001148,0.21498307254227694
2020-11-10,0.10255268956001148,0.1541498309373268
2020-11-11,0.10346833857394015,0.26338236583092134
2020-11-12,0.10346833857394015,0.16849594648396685
2020-11-13,0.10529963660179752,0.14811860270425758
2020-11-14,0.09980574251822545,0.14235830231660343
2020-11-15,0.10072139153215412,0.14028041489373355
2020-11-16,0.09614314646251074,0.1599144847451001
2020-11-17,0.09889009350429677,0.3665140177695403
2020-11-18,0.09980574251822545,0.4274186554644445
2020-11-19,0.10896223265751222,0.5280701639611842
2020-11-20,0.12544391490822843,0.5468647492995748
2020-11-21,0.12727521293608576,0.16416443857941743
2020-11-22,0.1510820872982314,0.3867022780020745
2020-11-23,0.168479418562876,0.47047673760890485
2020-11-24,0.19411759095287898,0.47652595997846653
2020-11-25,0.22708095545431137,0.41682867079660635
2020-11-26,0.24997218080252828,0.4973199260635784
2020-11-27,0.27286340615074495,0.4663875700909881
2020-11-28,0.2957546314989619,0.37558016028167235
2020-11-29,0.30216417459646266,0.3333708499464421
2020-11-30,0.30216417459646266,0.370997314922244
2020-12-01,0.30216417459646266,0.3759261120671407
2020-12-02,0.28110424727610306,0.17287650292185866
2020-12-03,0.2710321081228876,0.20150140111729595
2020-12-04,0.24905653178859935,0.19649293638421883
2020-12-05,0.24905653178859935,0.24969651900235224
2020-12-06,0.2289122534821687,0.2067295684523861
2020-12-07,0.15566033236787477,0.17565224358982814
2020-12-08,0.12910651096394313,0.14239371013357252
2020-12-09,0.12544391490822843,0.13239999890805376
2020-12-10,0.12361261688037106,0.12080771181478349
2020-12-11,0.12361261688037106,0.39119849030113174
2020-12-12,0.12544391490822843,0.13314646534448388
2020-12-13,0.11354047772715561,0.116548180456204
2020-12-14,0.10438398758786883,0.17651596214146734
2020-12-15,0.09980574251822545,0.09640519579290895
2020-12-16,0.09614314646251074,0.42713191019259655
2020-12-17,0.10346833857394015,0.26176303866060185
2020-12-18,0.11262482871322693,0.37963130793054856
2020-12-19,0.1263595639221571,0.4126779749410056
2020-12-20,0.1428412461728733,0.41363790407727796
2020-12-21,0.1721420146185907,0.22665502722372768
2020-12-22,0.1922862929250216,0.2860004149459566
2020-12-23,0.21426186925930987,0.37437658473273155
2020-12-24,0.20785232616180913,0.43423306397694866
2020-12-25,0.21059927320359517,0.3512086986566477
