scripts.loaders 2023-10-30 04:42:11,030 INFO Nc aggregation for tmax_2m has been finished

scripts.loaders 2023-10-30 04:42:11,030 INFO Nc aggregation for tmax_2m has been finished

scripts.loaders 2023-10-30 04:42:11,030 INFO Nc aggregation for tmax_2m has been finished

scripts.loaders 2023-10-30 04:42:11,030 INFO Nc aggregation for tmax_2m has been finished

scripts.loaders 2023-10-30 04:42:11,030 INFO Nc aggregation for tmax_2m has been finished

scripts.loaders 2023-10-30 04:42:11,032 INFO Nc aggregation for tmin_2m ..
scripts.loaders 2023-10-30 04:42:11,032 INFO Nc aggregation for tmin_2m ..
scripts.loaders 2023-10-30 04:42:11,032 INFO Nc aggregation for tmin_2m ..
scripts.loaders 2023-10-30 04:42:11,032 INFO Nc aggregation for tmin_2m ..
scripts.loaders 2023-10-30 04:42:11,032 INFO Nc aggregation for tmin_2m ..
scripts.loaders 2023-10-30 04:42:14,477 INFO Nc aggregation for tmin_2m has been finished

scripts.loaders 2023-10-30 04:42:14,477 INFO Nc aggregation for tmin_2m has been finished

scripts.loaders 2023-10-30 04:42:14,477 INFO Nc aggregation for tmin_2m has been finished

scripts.loaders 2023-10-30 04:42:14,477 INFO Nc aggregation for tmin_2m has been finished

scripts.loaders 2023-10-30 04:42:14,477 INFO Nc aggregation for tmin_2m has been finished

scripts.loaders 2023-10-30 04:42:14,478 INFO Nc aggregation for tot_prec ..
scripts.loaders 2023-10-30 04:42:14,478 INFO Nc aggregation for tot_prec ..
scripts.loaders 2023-10-30 04:42:14,478 INFO Nc aggregation for tot_prec ..
scripts.loaders 2023-10-30 04:42:14,478 INFO Nc aggregation for tot_prec ..
scripts.loaders 2023-10-30 04:42:14,478 INFO Nc aggregation for tot_prec ..
scripts.loaders 2023-10-30 04:42:17,315 INFO Nc aggregation for tot_prec has been finished

scripts.loaders 2023-10-30 04:42:17,315 INFO Nc aggregation for tot_prec has been finished

scripts.loaders 2023-10-30 04:42:17,315 INFO Nc aggregation for tot_prec has been finished

scripts.loaders 2023-10-30 04:42:17,315 INFO Nc aggregation for tot_prec has been finished

scripts.loaders 2023-10-30 04:42:17,315 INFO Nc aggregation for tot_prec has been finished

scripts.loaders 2023-10-30 04:42:17,315 INFO Nc aggregation for alb_rad ..
scripts.loaders 2023-10-30 04:42:17,315 INFO Nc aggregation for alb_rad ..
scripts.loaders 2023-10-30 04:42:17,315 INFO Nc aggregation for alb_rad ..
scripts.loaders 2023-10-30 04:42:17,315 INFO Nc aggregation for alb_rad ..
scripts.loaders 2023-10-30 04:42:17,315 INFO Nc aggregation for alb_rad ..
scripts.loaders 2023-10-30 04:42:20,636 INFO Nc aggregation for alb_rad has been finished

scripts.loaders 2023-10-30 04:42:20,636 INFO Nc aggregation for alb_rad has been finished

scripts.loaders 2023-10-30 04:42:20,636 INFO Nc aggregation for alb_rad has been finished

scripts.loaders 2023-10-30 04:42:20,636 INFO Nc aggregation for alb_rad has been finished

scripts.loaders 2023-10-30 04:42:20,636 INFO Nc aggregation for alb_rad has been finished

scripts.loaders 2023-10-30 04:42:22,410 INFO 
###########################################################
###########################################################

Data for 20231030 downloaded

###########################################################
###########################################################

scripts.loaders 2023-10-30 04:42:22,410 INFO 
###########################################################
###########################################################

Data for 20231030 downloaded

###########################################################
###########################################################

scripts.loaders 2023-10-30 04:42:22,410 INFO 
###########################################################
###########################################################

Data for 20231030 downloaded

###########################################################
###########################################################

scripts.loaders 2023-10-30 04:42:22,410 INFO 
###########################################################
###########################################################

Data for 20231030 downloaded

###########################################################
###########################################################

scripts.loaders 2023-10-30 04:42:22,410 INFO 
###########################################################
###########################################################

Data for 20231030 downloaded

###########################################################
###########################################################

