,NSE,KGE,r,alpha,beta,RMSE,delta
5036,0.10255682468414307,0.5831533890519538,0.7003343,0.7646010015930105,0.83103585,1.9763794,-74.938965
5052,0.18745702505111694,-1.6495649544481608,0.6355987,3.4003517377873207,2.0609984,,-260.31842
5081,0.17284196615219116,-2.0273320074489036,0.7433176,3.620481675999336,2.4939642,,-73.23661
5082,0.2244132161140442,0.643029991937696,0.72325903,0.8134734798619212,0.8733119,,-83.470215
5128,0.1433730125427246,-2.251009630270548,0.6156248,4.084887011877852,1.9512053,1.5535973,-126.92352
5167,0.31749069690704346,0.44598976094046294,0.5822676,1.3098430188472698,0.80914855,,-226.93176
5202,-0.1525285243988037,-5.093297860494969,0.16100046,6.639937366477495,3.1483634,,-20.683409
5216,0.5869061350822449,0.6135618774333176,0.7999857,1.1034727349090248,0.68595845,1.013159,-10204.254
5217,-2.2293291091918945,-0.04424112175804895,0.1646242,0.6151065447354724,0.5055874,2.4223635,-1193.7999
5237,-0.03096187114715576,0.4869922949462526,0.7426163,0.7486137589275293,0.63430136,,-356.2878
5239,-1.396103858947754,0.1708413445152921,0.683656,0.5225204830569735,0.40046364,3.6424587,-645.91565
5370,0.40458565950393677,0.6523261820818795,0.8018159,0.79408092441609,0.80201644,2.0755384,-161.74078
5420,0.23592418432235718,-0.9538605802222382,0.60879743,2.753841819961632,1.7671835,3.860696,22.118109
5440,0.3610919117927551,-1.1300203993534277,0.86514634,2.9585910022006017,1.8262703,1.3800324,-240.39075
5529,0.4327594041824341,0.5002654472521295,0.66688114,1.3416991424785119,1.1483514,1.4450408,-7.547263
5539,-4.247486114501953,-0.051278925285677346,0.4027608,0.45010386858124435,0.3320876,,-374.4872
5673,-0.7814763784408569,-0.5499532954501232,0.16572048,1.8843476913692403,1.9613855,,6.867786
5674,-0.2641347646713257,-14.28554264180114,0.5345002,14.533699926261939,8.09014,,28.51171
5740,0.05354541540145874,-1.7076089037799012,0.54233,3.4107496413641396,2.1445394,,-0.626976
5749,0.08585351705551147,-1.5298725501045158,0.8249837,3.0557645525668984,2.4640548,1.547965,4.2813196
6133,0.6786584556102753,0.45524358206282334,0.8610245,1.4462901558263004,1.2797686,0.5839733,-8.3743105
6159,0.5081692337989807,0.15199913953904276,0.6259381,1.7595196676503897,0.9519059,,-261.07745
6319,0.18739330768585205,-1.8933390175204643,0.6443381,3.7523992469763936,1.8180548,,-791.13025
6479,0.4401084780693054,-0.3062763043466963,0.7363459,2.247874234213132,1.2822307,2.0749693,-401.30566
6485,0.29882651567459106,-0.9412994653876432,0.744769,2.7409117531105354,1.8201994,1.8550441,-398.24286
6507,-0.019941329956054688,-7.347765722789569,0.48980522,9.168886162240765,2.6413996,1.9922699,-4.668666
6574,0.25086790323257446,0.5905489743702983,0.80424196,0.7178526294707853,0.77701616,2.2662904,-44.75055
70002,-0.0037730932235717773,-0.08034682007767291,0.39107698,1.8781052268167127,0.8409616,0.58767,-50.549385
70021,0.6692162454128265,0.29476773775981546,0.8640383,1.6626812555917099,1.1993,,-6.095646
70025,0.5383864045143127,-0.336204689569626,0.8663634,2.2776587579997503,1.3676579,1.4139458,-40.492695
70027,0.7568832337856293,0.6967208345088348,0.89173293,1.1860240717397423,0.7863378,0.888787,-106.388306
70031,0.6290274262428284,0.7559345725245646,0.79992074,1.1299531351211203,1.0514627,0.5702151,-18.620983
70036,0.6720896363258362,0.3966029757106211,0.8481606,1.5820724180031351,1.0471643,1.1463987,-46.28757
70043,0.634147047996521,0.633705202860632,0.80184007,1.2960478844717653,1.0852066,0.79909235,-15.346835
7006,-1.9018149375915527,0.20393168686717433,0.5053949,0.7811275650641518,0.41588923,,-789.769
7008,0.4529269337654114,-0.2610376739526312,0.7768172,1.9718089773167633,1.7720057,2.8834667,12.789531
70085,-0.22474634647369385,0.028850127688301197,0.648421,1.4119386031923509,1.8061209,0.76600885,649970.9
70091,0.6150391399860382,0.5210263792088994,0.8245039,1.4414335842129617,1.0612637,,10.416409
70098,0.20087957382202148,-0.4320988301836519,0.83160573,2.0040504544823636,2.0071907,0.95934093,27.68408
70120,0.4600667357444763,-0.48967452523240373,0.8475513,2.0932847316052814,2.000309,1.3704346,14.832483
70121,0.2959141135215759,-1.2435745192138419,0.76936394,2.9496672471369934,2.0859241,,-5.2285786
70135,0.3623466491699219,-1.0096162351974591,0.80248123,2.645723042272722,2.1362832,1.9626935,13.99514
70139,0.4817829728126526,-0.2112896715261099,0.78361744,1.7831898292618027,1.8983401,1.4658929,-19.200695
70150,0.8151176422834396,0.6457646357552377,0.91997844,1.2823288496679301,1.1984179,0.56350803,-27.695992
70152,0.6523232758045197,0.8182175801581025,0.84938896,0.8992323334298469,0.98561114,0.5682436,-1.2319025
70153,0.7218786776065826,0.6096953771287492,0.8662159,1.2656819013788523,1.2526908,0.6455763,15.006228
70156,0.5797587931156158,0.29618114463842204,0.8625274,1.3130122102144828,1.6152118,0.5570702,37.94763
70163,0.6737791001796722,0.45918641155172635,0.8615033,1.3399066290230839,1.397192,0.6461307,19.88396
70167,0.8181341588497162,0.5113923058815686,0.93958116,1.3363543357470022,1.3492174,0.69533,12.297047
70176,0.8264006078243256,0.46424579141210576,0.95188236,1.3232485051583698,1.4245323,0.7791675,35.801476
70180,0.8859306946396828,0.7940601830856853,0.9483364,1.0593992408752342,1.1902993,0.54348075,17.04392
70205,0.633886456489563,0.2960831795087855,0.83054024,1.6831625487989343,1.0084387,1.7672198,-38.865967
70207,0.8661815226078033,0.5933856467630907,0.91919124,1.3984534949641019,1.0063237,,11.228165
70215,0.6863687634468079,0.3372323284593488,0.86736375,1.4749272298056448,1.4428462,,22.316648
70221,0.7575775533914566,0.7964633315105779,0.87055296,1.1548573924481507,1.0262645,0.67506766,-17.948896
70230,0.7427433431148529,0.6567020057400631,0.8860253,1.0093329440239214,1.3236915,0.6870232,27.407915
70238,0.8651861399412155,0.6580673734829876,0.9518062,1.3201751990075128,1.1099232,0.87798154,-6.4191895
70252,0.7630108594894409,0.5588643662309581,0.9139566,1.0044316426682602,1.4326402,,36.37222
70270,0.7114024758338928,0.04215332336545641,0.9516318,1.8539462157538096,1.4311689,1.3993489,11.557136
70271,0.5677171647548676,0.732814368268749,0.8110498,0.9102573193495122,1.1662295,1.0534213,0.5868699
70275,0.8714077472686768,0.7774896402506485,0.94069123,1.1275270336735774,1.1724244,0.5216422,-2.702945
70291,0.6710886657238007,0.21118535261309568,0.9136683,1.461300322873976,1.6340169,0.72221404,27.860983
70293,0.8080973923206329,0.548114362693408,0.9288397,1.347224029164041,1.2803075,0.83062464,-6.470861
70295,0.6954857110977173,0.6124304483265485,0.847194,1.1483898602671265,1.3237915,1.0834124,-7.161933
70298,0.8593612909317017,0.7267403743223322,0.9389596,1.2658496321568042,1.0163971,0.5733397,-34.02745
70302,0.6502580344676971,0.6908385088471357,0.88005644,0.8863188932831395,0.73871285,0.71321034,-71.2994
70311,0.34924864768981934,0.5328477027268362,0.77276725,0.6256526467969282,0.83733284,,-10.257258
70361,0.7405982911586761,0.4117169384377263,0.86923784,1.5687838613442993,0.92608696,,-49.66064
70363,0.6526744961738586,0.4859029699587394,0.7331941,1.3874101568467474,1.2074217,,27.408474
70374,0.6365293562412262,0.6753025766870733,0.94182885,0.7018089270097498,1.1145715,0.5901256,23.373085
70376,-1.5178709030151367,0.30402350838781456,0.7103555,0.3705344034065399,0.9347128,,12.186549
70377,0.6878503859043121,0.771501969169053,0.88950306,0.8754756111163899,1.1565102,,23.069138
70390,0.6967456638813019,0.7660384455629013,0.8357816,1.157170257868728,1.055388,0.99388903,-31.429918
70393,0.47332245111465454,0.27939938394869024,0.7321879,1.5488665848275363,0.6175246,2.5171168,-218.23601
70403,0.40760141611099243,0.20749468062779475,0.63998806,1.7024464201345715,1.070888,,-30.24997
70408,0.7770557552576065,0.3662431079880162,0.9308505,1.4490061652606308,1.4418819,1.6329614,23.023186
70458,0.8488732278347015,0.7687788004364241,0.9276335,1.2151442144810987,0.9559625,0.9806775,-21.414213
70486,0.9004170298576355,0.9226788804099848,0.95004874,1.0104049319248432,0.9419038,1.2503603,-142.72356
70494,0.2890302538871765,0.15240954042669996,0.5168668,0.9169448707655213,0.30855677,,-226.3753
70509,0.8773029372096062,0.8324963487157909,0.93951184,1.146255542881559,1.054845,0.7742761,-5.514107
70540,0.5027548372745514,-0.3253364588669536,0.5125181,2.169021369322328,0.60978574,,-43.691837
70549,0.24376612901687622,-0.6403722389504789,0.50937206,2.5216155913552845,1.3671393,,-16.570234
70557,0.07057279348373413,0.06820843247256869,0.6127116,1.4668733077797873,1.7072995,0.98230034,27.368277
70569,0.1726129651069641,0.20278531500348795,0.31798017,1.382378116635468,0.8444777,,-0.79847735
70575,0.504861444234848,0.3278313924948114,0.7059314,1.5942644735036084,1.1103814,,-69.805214
70579,0.7911617904901505,0.4473116102505901,0.9328585,1.492539632690326,1.2415806,0.91989046,-17.692322
70584,0.7199319005012512,0.6788126616215328,0.8527912,1.2639426817430977,1.1087434,0.617596,-20.663918
70596,0.26077842712402344,-1.3755345757373125,0.75121486,2.99190074470372,2.2702763,2.4086628,27.212368
70611,0.3398502469062805,-1.1803582516430953,0.7663029,3.0300420250041515,1.7604454,,23.387072
70616,0.2096288800239563,-0.40307188868192756,0.6188184,2.0452440666411347,1.8548545,,18.733856
7062,0.656897246837616,0.4637118882830775,0.7945322,1.4953445250567179,0.99534005,,-198.2162
70623,0.45857733488082886,-0.8860222004727232,0.9091493,2.699857213844094,1.8119799,,8.086243
70624,-0.1147078275680542,0.4800473765952563,0.63669956,0.8650515092054494,1.3466301,0.6752179,22.678812
7064,0.7445358335971832,0.6588257458287547,0.8206899,1.2482568898411293,0.8496129,,-101.28103
7096,0.7661258578300476,0.8406283265145814,0.85124105,0.9846055491745587,0.94492626,,-432.47662
7098,0.7503778785467148,0.8487649080937993,0.87990826,1.0015956422648302,0.9080898,0.119864084,-117.477394
71018,0.5730539560317993,0.6817731046091791,0.83561456,0.8884174417970377,0.75141376,1.5401304,-40.519768
7102,0.5414494872093201,0.4021660648829819,0.8180363,1.2932514475574095,1.488158,0.12967703,-23.738665
7104,0.0037807226181030273,-1.8342711972183925,0.44353473,3.67648215650738,1.7482532,,-69.81964
71044,0.6762824952602386,0.7446474649361549,0.87939775,0.8767027111228906,0.8116976,1.1276189,-22.989218
71067,0.5405610799789429,0.6418658913801875,0.92629814,0.6765100484140468,0.86515814,1.1143397,-11.332261
71068,0.7792616039514542,0.6897599424647274,0.89033115,1.2886389904357984,0.96984756,1.0194845,-21.19906
71085,0.7269061803817749,0.08749221996575496,0.9224686,1.161213599087668,1.8948014,0.9405851,57.420757
71092,0.8196719586849213,0.8832866331787832,0.9217182,0.9136246944676285,1.0057683,0.54615843,1.9642675
71096,0.7888914197683334,0.6767825984854441,0.7973174,1.2410184722579487,0.9272034,,16.460665
71109,0.7912897914648056,0.3659857984513638,0.9107233,1.1583319171842568,1.6074,1.2844014,52.75435
7112,0.708715170621872,0.6764672166168852,0.84511065,1.2809293960917565,0.95803064,0.27179113,-90.958496
71126,0.18402987718582153,0.4996770565609736,0.6634928,0.867657148604054,1.3457909,2.3708475,52.29283
71131,0.7932579666376114,0.2959010914977577,0.8757249,1.6301446625725382,0.7115062,,-30.410398
71139,0.5004389882087708,0.6794481543292158,0.7442269,1.0494226990609543,0.8132087,1.6406311,-78.51684
71140,0.5008401274681091,-0.35998946393193587,0.787646,2.341958406228264,1.0602059,,-9.090042
71153,0.2815231680870056,0.6043949412758294,0.6149281,1.0822317474091343,0.96177757,1.6140642,-33.391685
71165,0.8420320898294449,0.8646846002270396,0.92246884,1.0066171703726927,1.1107041,0.7517889,1.5155033
71168,0.6754220724105835,0.7424796405840866,0.8629994,0.9930779262385291,1.2179441,,25.940414
71239,-0.2120603322982788,0.5138689541913126,0.75757605,0.62166669711455,0.8144793,0.9780604,-18.840536
71241,0.7031823992729187,0.7783276581877447,0.8798795,0.9345203914588474,0.82558066,0.67443913,-29.749168
71245,0.44162970781326294,0.3847305134865332,0.7059603,1.40962488217001,1.3525686,0.7126608,8.970959
71258,-3.6629843711853027,0.25467848900292245,0.7870365,0.35610933568729997,0.69087946,3.1287003,-8.267817
71260,0.7979120165109634,0.6549476883355478,0.90612555,1.2799528591141773,1.1785359,0.8674402,13.099243
71267,0.5925553739070892,0.32329285765812976,0.80075055,1.6027151797815968,1.2344496,2.5704935,-26.934616
7197,0.3630436062812805,0.6419186430171127,0.87977123,0.816157700316128,0.71721154,0.028423652,-98.49264
72039,-637.7597045898438,-0.7128724497376178,0.00796816,0.0160632041547685,0.009205753,,-156.74504
72090,-0.2203826904296875,0.23101952714285012,0.28691348,1.2522402191877786,1.1386126,0.7678944,-16.581738
72095,0.37615662813186646,0.38662569307791705,0.6844434,1.3649954438132403,1.3787221,1.2140865,4.9356055
72130,0.366074800491333,0.5420246918593434,0.6120357,1.230175587872088,0.92097926,,17.86625
72239,0.5250002145767212,0.10649638979418796,0.7960802,1.7662957109358608,1.4117721,0.76600087,-4.408344
72427,0.009258031845092773,-1.4828466742115674,0.2813916,3.360935165600666,1.2722402,,-23.364346
72729,-3.759632110595703,-3.4922810721019797,0.13789578,3.17283149143984,4.836166,0.90325445,77.216354
72731,0.40415382385253906,0.2391781269916441,0.679245,1.5866686233034732,1.3630235,1.0272642,8.04909
72745,0.16201531887054443,-1.0163617678444359,0.4948511,2.8586288132101663,1.5966895,1.1115034,-39.180225
73186,-0.20742595195770264,0.5154254552347111,0.6783974,0.8128625834404049,1.3104253,0.35748437,22.895111
73190,0.45702528953552246,0.6872993592307357,0.7443426,0.9875971129132187,1.1796306,0.45255142,-7.6798334
74410,0.47944074869155884,0.2869643863043555,0.75180876,1.608969195016557,0.72436,0.44732904,-505.4895
74416,-2.4653241634368896,0.2014559702496117,0.4495966,0.5602518205902941,0.6240343,,-80.53143
74434,-0.6909172534942627,0.37981814164956473,0.7032893,0.6845469106682716,0.55606574,,-56.132652
75033,0.4752742648124695,0.4621553153421001,0.68945193,1.4390767158715798,1.0069599,0.3759877,-10.790072
75058,-0.3267019987106323,-0.7117157999585428,0.693482,2.124302746427348,2.2537787,0.8301166,50.904106
75111,-1.4594013690948486,0.16261896072175985,0.5854426,0.5891696067538297,0.39952722,1.1748166,-337.91623
75119,0.23421549797058105,-0.631615101366287,0.63889074,2.412370750617411,1.732787,1.2586154,22.71562
75151,0.46773606538772583,0.7363337819623521,0.7384932,0.9859449159304883,0.9693973,0.66892254,-18.069624
75156,0.22077393531799316,-0.6323286734669933,0.7474966,2.395571670220677,1.8081576,,29.957785
75168,0.6465208232402802,0.7970320566054503,0.8398275,0.954258191999177,1.1159674,0.49177897,2.9258895
75176,0.46910881996154785,0.7123236784585643,0.71986145,1.0630826199401064,0.982661,0.6962944,-19.26843
75190,0.01102524995803833,0.442099616443129,0.46890187,1.107169011539943,1.1330504,0.91649956,-10.715295
75196,0.20720839500427246,-0.7560455100546972,0.5799098,2.489679406100723,1.829503,1.9927762,-15.204228
75198,0.603557288646698,0.46854397851285723,0.75239044,1.4691329419344286,0.9676072,,-115.64121
75200,0.2933374047279358,-0.5605850125456253,0.6654036,2.446244303522819,1.4815062,1.3139828,-113.91982
75201,0.3098181486129761,0.6052687448268411,0.6579837,1.0386227910629073,0.8067491,1.5325947,-179.05392
75209,0.5545531809329987,0.7596571099874122,0.83421457,0.8265621007963486,0.9858865,0.63809526,-20.815239
75211,0.24023640155792236,0.5343833627875417,0.81427974,0.7451549280717104,0.65742034,0.98351973,-114.00308
75221,0.15956425666809082,-3.5832446783760217,0.69935495,5.468825362739587,1.9722881,1.5563579,-52.95045
75239,0.2598353624343872,-1.4137743033035401,0.6900575,3.173810968493505,2.002391,1.8317255,1.0944663
75241,0.5409212112426758,0.19703563332013885,0.795986,1.6403706770352835,1.4393808,0.7384014,10.968169
75263,0.5912347137928009,0.6856199443627685,0.79750556,1.0876677865476403,1.2239312,0.46354964,18.547276
75265,-0.07673525810241699,-6.503546433618372,0.63330513,7.534169690492048,4.670609,0.96308416,55.227257
75267,0.17452722787857056,-3.628228761432643,0.6319581,5.600434908655901,1.3479156,0.8277627,-53.235714
75287,0.5687423348426819,0.10443500897448688,0.84848255,1.6137377067008754,1.6343541,0.92117447,35.416565
75292,0.44767606258392334,0.048209603420956815,0.7073153,1.7678972465046359,1.4801817,1.1746237,8.41113
75293,0.6482829749584198,0.5728054368934696,0.82224923,1.2842475866791552,1.26477,0.53711796,-4.0767407
75306,-0.3512279987335205,0.2640711680248239,0.39397556,0.8378341160595553,0.61525613,,-58.28244
75309,-1.6985936164855957,0.29960077910838123,0.5025834,0.7239520087135497,0.5914253,0.18580604,-99.51953
75311,-6.360530853271484,0.02786377444351751,0.28909996,0.4076941088265418,0.7019334,0.18153961,-49.680645
75332,0.35462290048599243,0.5529502664989427,0.66648644,1.2570854227716795,0.8499025,0.119911335,-45.512806
