gauge_id,NSE,day,static,encoder,decoder
75225,0.6492680143649641,312,pst_pc_sse,q_mm_day,t_min_e5l
9356,-0.017626784203886192,41,slp_dg_sav,t_max_e5l,t_min_e5l
10301,0.866105914224891,230,rev_mc_usu,prcp_e5l,prcp_e5l
19172,0.6500757447656982,143,kar_pc_sse,q_mm_day,t_max_e5l
9298,0.909716603958497,202,urb_pc_sse,q_mm_day,t_max_e5l
70531,0.681832466770925,1,lkv_mc_usu,prcp_e5l,prcp_e5l
6549,0.8363460994083893,291,inu_pc_ult,q_mm_day,t_max_e5l
77270,0.6175796589578222,99,crp_pc_sse,q_mm_day,prcp_e5l
48088,0.8724457918925412,357,ele_mt_sav,q_mm_day,t_min_e5l
5403,0.8200173277257338,365,kar_pc_sse,q_mm_day,prcp_e5l
70011,0.8375210257445934,1,urb_pc_sse,q_mm_day,t_max_e5l
19122,0.38327300110545615,209,slt_pc_sav,t_min_e5l,t_max_e5l
4238,0.6191825364000904,1,cly_pc_sav,t_min_e5l,t_max_e5l
49094,0.7541871894273473,1,ire_pc_sse,prcp_e5l,t_min_e5l
83061,0.7378745553335121,6,gwt_cm_sav,t_min_e5l,t_min_e5l
10148,0.7673386610662601,10,lka_pc_use,t_min_e5l,t_max_e5l
75553,0.6056528075232431,1,sgr_dk_sav,t_max_e5l,t_min_e5l
70206,0.6021596992198,36,slt_pc_sav,t_max_e5l,t_min_e5l
19158,0.8360992094829354,358,pst_pc_sse,q_mm_day,t_min_e5l
78590,0.7947826489011761,9,prm_pc_sse,q_mm_day,prcp_e5l
4032,0.8953297372832532,332,prm_pc_sse,q_mm_day,t_max_e5l
75289,0.5152672145638363,22,ire_pc_sse,q_mm_day,t_max_e5l
75299,0.6550564046725688,324,ele_mt_sav,q_mm_day,t_min_e5l
12125,0.7507762980824338,170,for_pc_sse,t_max_e5l,t_max_e5l
70466,0.820738068065169,1,slt_pc_sav,q_mm_day,t_min_e5l
10276,0.7542747322925354,20,rev_mc_usu,t_min_e5l,t_min_e5l
76367,0.7807073261392738,365,lkv_mc_usu,t_min_e5l,prcp_e5l
10380,0.6647090445768116,88,slt_pc_sav,q_mm_day,t_max_e5l
49014,0.9492773655382529,294,inu_pc_ult,prcp_e5l,prcp_e5l
70399,0.7008847111437564,201,ele_mt_sav,q_mm_day,prcp_e5l
79244,0.04047468989182823,1,ws_area,t_max_e5l,t_min_e5l
11385,0.8797713193607735,1,slp_dg_sav,q_mm_day,t_min_e5l
76270,0.6952721552833383,90,prm_pc_sse,t_max_e5l,t_max_e5l
78277,0.9635813296139412,235,ele_mt_sav,q_mm_day,t_min_e5l
75300,0.5101408893130601,1,lkv_mc_usu,q_mm_day,t_max_e5l
70209,0.49122461372858095,5,ele_mt_sav,q_mm_day,prcp_e5l
76190,0.42999599627313667,343,pst_pc_sse,prcp_e5l,t_max_e5l
19050,0.7246960184319061,365,gwt_cm_sav,q_mm_day,t_max_e5l
76180,0.7207424926901685,310,urb_pc_sse,q_mm_day,t_min_e5l
9326,0.576776068986484,119,ele_mt_sav,q_mm_day,t_max_e5l
1151,0.7279032106680128,1,cly_pc_sav,q_mm_day,t_min_e5l
8339,0.6251462615178384,145,pst_pc_sse,prcp_e5l,prcp_e5l
75503,-6.246231861269929,98,ire_pc_sse,t_max_e5l,t_max_e5l
76456,0.7631652594542766,365,snd_pc_sav,q_mm_day,t_min_e5l
10478,0.9309370613990635,17,for_pc_sse,t_max_e5l,t_max_e5l
11353,0.7903442384554165,182,for_pc_sse,q_mm_day,t_min_e5l
72519,0.838307890553512,1,slt_pc_sav,q_mm_day,t_min_e5l
75291,0.7775003293388989,170,pst_pc_sse,q_mm_day,prcp_e5l
4148,0.6090186107148567,1,cly_pc_sav,q_mm_day,t_min_e5l
9279,0.7029814522476565,1,slp_dg_sav,q_mm_day,t_min_e5l
5642,0.20366329277552886,110,pst_pc_sse,q_mm_day,t_max_e5l
72076,0.9570759166899958,1,kar_pc_sse,q_mm_day,t_min_e5l
48038,0.983222984100697,363,lka_pc_use,q_mm_day,t_min_e5l
70117,0.5636407060631505,360,urb_pc_sse,q_mm_day,t_max_e5l
3178,0.4498340106114236,1,lka_pc_use,q_mm_day,prcp_e5l
76520,0.7003571638790889,2,gwt_cm_sav,q_mm_day,t_min_e5l
72327,0.6626240759759217,1,for_pc_sse,q_mm_day,prcp_e5l
77140,0.5381959800168492,1,slp_dg_sav,t_min_e5l,t_max_e5l
72191,0.8787247499348185,11,gwt_cm_sav,q_mm_day,t_max_e5l
70211,0.5082649190329989,2,cly_pc_sav,t_max_e5l,prcp_e5l
77212,0.7793629686594239,1,ire_pc_sse,t_max_e5l,prcp_e5l
10204,0.8294913895370373,152,prm_pc_sse,q_mm_day,t_max_e5l
72760,0.7840429014882226,6,kar_pc_sse,q_mm_day,t_max_e5l
75301,0.5752510308289228,153,kar_pc_sse,t_min_e5l,t_max_e5l
70586,0.7125741770543386,144,inu_pc_ult,q_mm_day,t_max_e5l
76490,-5.810987833187698,69,snd_pc_sav,q_mm_day,t_max_e5l
79324,0.5090099440322524,327,lkv_mc_usu,prcp_e5l,t_max_e5l
80113,0.2320974017934868,159,inu_pc_ult,t_max_e5l,t_min_e5l
7036,0.8475943674534344,216,ire_pc_sse,q_mm_day,t_max_e5l
4141,0.6699924127518264,1,kar_pc_sse,q_mm_day,t_max_e5l
73110,0.8312531618901403,1,snd_pc_sav,q_mm_day,t_max_e5l
49125,0.8185015962274154,226,snd_pc_sav,q_mm_day,t_max_e5l
75227,0.4973879403570708,361,for_pc_sse,q_mm_day,t_max_e5l
2270,0.9292354407327812,1,kar_pc_sse,t_min_e5l,t_min_e5l
72739,0.8821992364550572,30,sgr_dk_sav,t_min_e5l,prcp_e5l
72753,0.9413390924087961,1,lkv_mc_usu,q_mm_day,t_min_e5l
5459,0.9736783949239342,363,snd_pc_sav,t_min_e5l,t_min_e5l
7156,0.6776326089548804,11,snd_pc_sav,t_min_e5l,t_min_e5l
6143,0.9281718174291897,136,sgr_dk_sav,q_mm_day,t_max_e5l
7024,0.9223851443622756,97,for_pc_sse,t_max_e5l,t_min_e5l
48091,0.8508848778286675,365,snd_pc_sav,q_mm_day,t_max_e5l
77193,0.19526238811878516,334,kar_pc_sse,t_max_e5l,t_max_e5l
6141,0.864456396237463,182,rev_mc_usu,t_min_e5l,t_min_e5l
72649,0.8991270061393191,93,prm_pc_sse,q_mm_day,prcp_e5l
2229,0.9300578487063377,365,snd_pc_sav,t_min_e5l,t_min_e5l
72104,0.8863935099975084,150,slp_dg_sav,t_min_e5l,t_max_e5l
70459,0.775519712815008,223,lka_pc_use,q_mm_day,t_min_e5l
76360,0.641600816814987,133,ire_pc_sse,t_min_e5l,t_max_e5l
19127,-115.50705189302857,1,urb_pc_sse,t_max_e5l,prcp_e5l
3079,0.8669394670495095,1,ire_pc_sse,q_mm_day,t_min_e5l
72064,0.7939364332279749,100,inu_pc_ult,prcp_e5l,prcp_e5l
75079,0.7104854918652148,1,ire_pc_sse,q_mm_day,t_min_e5l
10441,0.8929265249393233,1,ire_pc_sse,t_min_e5l,t_min_e5l
75561,0.28743360592843814,2,pst_pc_sse,t_min_e5l,t_max_e5l
48089,0.6797157936410482,228,kar_pc_sse,q_mm_day,t_max_e5l
75382,0.5547862036701898,1,kar_pc_sse,q_mm_day,prcp_e5l
10184,0.7936295283228575,67,snd_pc_sav,q_mm_day,t_max_e5l
76264,0.595682101718118,65,urb_pc_sse,t_min_e5l,t_max_e5l
2203,0.862883052763576,177,ws_area,t_max_e5l,t_min_e5l
5635,-0.25275039999441784,1,ire_pc_sse,q_mm_day,prcp_e5l
83372,0.6506568037974185,1,crp_pc_sse,prcp_e5l,prcp_e5l
70587,0.6949741615371041,152,ele_mt_sav,t_max_e5l,t_min_e5l
75752,-0.10957400339430445,97,lkv_mc_usu,t_max_e5l,t_max_e5l
10323,0.8966735402444816,1,lka_pc_use,t_max_e5l,prcp_e5l
11352,0.8719442778479982,15,prm_pc_sse,t_min_e5l,t_min_e5l
10144,0.5653965211525817,3,inu_pc_ult,prcp_e5l,t_max_e5l
75710,0.8080499857308632,313,ws_area,q_mm_day,t_max_e5l
75678,0.5245196868717033,365,lkv_mc_usu,q_mm_day,t_min_e5l
80165,0.4222689774241303,2,snd_pc_sav,q_mm_day,t_max_e5l
12279,0.8098284586380707,138,prm_pc_sse,prcp_e5l,prcp_e5l
72188,0.8234447763552112,222,prm_pc_sse,q_mm_day,t_max_e5l
49123,0.9415308202510696,1,snd_pc_sav,prcp_e5l,t_min_e5l
70499,0.849529066523186,171,prm_pc_sse,q_mm_day,prcp_e5l
75219,0.7782993488633171,174,ele_mt_sav,t_min_e5l,t_max_e5l
2062,0.9429834530380262,1,gwt_cm_sav,q_mm_day,prcp_e5l
75624,-3.4057950076293944,102,ele_mt_sav,prcp_e5l,t_max_e5l
10402,0.7195336566048964,197,cly_pc_sav,t_max_e5l,t_max_e5l
12476,0.729357351695507,135,ws_area,q_mm_day,prcp_e5l
49120,0.8730610668721552,365,gwt_cm_sav,q_mm_day,t_max_e5l
10078,0.9253207141930788,1,rev_mc_usu,q_mm_day,t_max_e5l
11350,0.9229691836170529,1,slt_pc_sav,q_mm_day,t_max_e5l
75388,0.21040421003231335,275,crp_pc_sse,q_mm_day,t_max_e5l
76076,0.24780023985290578,146,urb_pc_sse,t_max_e5l,t_min_e5l
5552,0.8082711254889787,193,ire_pc_sse,prcp_e5l,prcp_e5l
1576,0.6473018098894885,365,cly_pc_sav,t_max_e5l,t_max_e5l
75074,0.6681554714922205,153,kar_pc_sse,q_mm_day,prcp_e5l
70340,0.7173294778967583,184,slt_pc_sav,q_mm_day,t_max_e5l
83262,0.8134225812593673,7,inu_pc_ult,q_mm_day,prcp_e5l
70559,0.5642483720207301,1,ws_area,q_mm_day,prcp_e5l
78130,-2.6160601751908663,1,prm_pc_sse,q_mm_day,prcp_e5l
70288,0.5103395971369736,72,kar_pc_sse,prcp_e5l,t_min_e5l
70334,0.6461861767304533,264,crp_pc_sse,q_mm_day,prcp_e5l
49070,0.7446634001765855,24,lkv_mc_usu,q_mm_day,t_max_e5l
77197,0.8429839058074883,156,lkv_mc_usu,q_mm_day,t_min_e5l
78132,0.9556310847246312,1,ele_mt_sav,q_mm_day,t_min_e5l
72102,0.8666459506585068,232,crp_pc_sse,q_mm_day,t_max_e5l
7056,0.6617350644167002,179,lkv_mc_usu,t_max_e5l,t_min_e5l
70486,0.7414380523188506,7,slt_pc_sav,t_min_e5l,t_max_e5l
19170,0.8963917836164657,240,pst_pc_sse,prcp_e5l,t_max_e5l
80224,0.5952871244079182,1,ire_pc_sse,q_mm_day,prcp_e5l
76345,0.7806772356415044,1,pst_pc_sse,q_mm_day,t_min_e5l
72179,0.8309200830732927,1,prm_pc_sse,q_mm_day,prcp_e5l
83318,0.8651766122888738,171,crp_pc_sse,prcp_e5l,prcp_e5l
75682,0.6819248689849917,1,ire_pc_sse,t_min_e5l,t_min_e5l
72269,0.830186070803542,365,lkv_mc_usu,prcp_e5l,prcp_e5l
76494,0.7620297218739867,1,snd_pc_sav,q_mm_day,t_max_e5l
77223,0.6014596565636745,255,for_pc_sse,prcp_e5l,t_min_e5l
75728,0.6624127077746871,1,urb_pc_sse,q_mm_day,t_max_e5l
8233,0.5021404772017768,100,ws_area,t_max_e5l,t_min_e5l
75607,0.4312866664509618,1,ele_mt_sav,q_mm_day,t_min_e5l
75389,0.43664224771232385,1,lka_pc_use,q_mm_day,t_min_e5l
10586,0.8481415274926336,147,slt_pc_sav,t_min_e5l,t_min_e5l
84215,0.8968343819479949,365,slt_pc_sav,t_max_e5l,prcp_e5l
7087,0.8829699758542844,251,for_pc_sse,q_mm_day,t_max_e5l
10468,0.9441490006426507,150,inu_pc_ult,q_mm_day,t_min_e5l
48029,0.9700741367027941,243,kar_pc_sse,q_mm_day,t_min_e5l
72172,0.7971708171586376,1,slt_pc_sav,t_max_e5l,t_min_e5l
3637,0.9224641218487118,150,prm_pc_sse,q_mm_day,t_max_e5l
8289,0.8305717672254452,199,rev_mc_usu,prcp_e5l,prcp_e5l
70248,0.5156884503813753,365,inu_pc_ult,q_mm_day,t_min_e5l
76688,0.6772442462967105,273,slt_pc_sav,prcp_e5l,prcp_e5l
2040,0.916577412428407,1,ire_pc_sse,q_mm_day,t_min_e5l
75202,0.7016186367801888,1,sgr_dk_sav,q_mm_day,t_max_e5l
78050,-0.5924033030733444,2,rev_mc_usu,t_max_e5l,prcp_e5l
5589,0.7042289460874926,194,ele_mt_sav,q_mm_day,t_min_e5l
76141,0.5932205613139866,1,prm_pc_sse,prcp_e5l,prcp_e5l
5151,0.7461028843564028,1,slt_pc_sav,prcp_e5l,prcp_e5l
76486,0.6666595378141909,1,lkv_mc_usu,prcp_e5l,t_max_e5l
78087,0.29624428726858587,246,inu_pc_ult,q_mm_day,t_max_e5l
76008,0.6726948217173829,159,for_pc_sse,q_mm_day,prcp_e5l
70517,0.6745250553828909,1,ire_pc_sse,q_mm_day,t_max_e5l
80198,-1.0386129530705532,1,lkv_mc_usu,t_min_e5l,t_min_e5l
75238,0.3502484593286159,1,gwt_cm_sav,t_min_e5l,t_max_e5l
75303,0.5901599388079073,268,cly_pc_sav,t_min_e5l,prcp_e5l
76512,-2.013317889132941,1,inu_pc_ult,q_mm_day,t_max_e5l
72603,0.7291023058409065,1,urb_pc_sse,q_mm_day,t_min_e5l
72660,0.8504475413705879,1,for_pc_sse,t_min_e5l,t_min_e5l
75576,0.8034207828520559,364,inu_pc_ult,q_mm_day,t_min_e5l
83288,0.7986498473625436,4,prm_pc_sse,q_mm_day,t_max_e5l
3210,0.6587376033126184,1,lkv_mc_usu,q_mm_day,t_max_e5l
