gauge_id,NSE,day,encoder,decoder
77197,0.711208755449048,1,q_mm_day,prcp_e5l
78132,0.8492171855113484,1,q_mm_day,prcp_e5l
72102,-367.92263237798585,365,q_mm_day,prcp_e5l
7056,0.6663568359906096,1,q_mm_day,prcp_e5l
70486,0.6606360124308083,363,q_mm_day,prcp_e5l
19170,0.6442103870540652,362,q_mm_day,prcp_e5l
80224,0.8706758045010379,1,q_mm_day,prcp_e5l
76345,0.7857650504421811,365,q_mm_day,prcp_e5l
72179,0.7470123106231581,365,q_mm_day,prcp_e5l
83318,-710.1405722492239,1,q_mm_day,prcp_e5l
75682,0.7281862578057292,4,q_mm_day,prcp_e5l
11374,0.8852363887691486,365,q_mm_day,prcp_e5l
72269,0.7617851020507278,365,q_mm_day,prcp_e5l
4068,0.7141936904450408,1,q_mm_day,prcp_e5l
76494,0.7967380571330047,364,q_mm_day,prcp_e5l
77223,0.8703262813302065,1,q_mm_day,prcp_e5l
75728,0.7755603643318065,363,q_mm_day,prcp_e5l
8233,-31.167858833126004,365,q_mm_day,prcp_e5l
75607,0.501930597276702,363,q_mm_day,prcp_e5l
10548,0.8381394755776952,22,q_mm_day,prcp_e5l
75389,0.47871477637507354,1,q_mm_day,prcp_e5l
5604,0.13743142740473968,1,q_mm_day,prcp_e5l
10586,0.7201914127689937,1,q_mm_day,prcp_e5l
84215,-3546.302803865952,2,q_mm_day,prcp_e5l
7087,-1001.3739494638284,1,q_mm_day,prcp_e5l
10468,-24806.871161394138,1,q_mm_day,prcp_e5l
48029,-40682.9924966348,348,q_mm_day,prcp_e5l
72172,0.6950636522544889,365,q_mm_day,prcp_e5l
3637,0.8257569755690815,364,q_mm_day,prcp_e5l
8289,0.8063274394565019,361,q_mm_day,prcp_e5l
70248,0.7414513950005202,353,q_mm_day,prcp_e5l
77327,0.8694094139709483,1,q_mm_day,prcp_e5l
84347,-141.55014423978233,1,q_mm_day,prcp_e5l
76688,0.7363132095863576,360,q_mm_day,prcp_e5l
2040,0.8124970419456167,3,q_mm_day,prcp_e5l
75202,0.7973677473286542,365,q_mm_day,prcp_e5l
9355,0.7538585693692161,1,q_mm_day,prcp_e5l
78050,0.9073494989353037,1,q_mm_day,prcp_e5l
9344,0.7893590880521945,1,q_mm_day,prcp_e5l
5589,0.6599746242239513,1,q_mm_day,prcp_e5l
76141,0.8395322159729529,365,q_mm_day,prcp_e5l
5151,0.6583555965106928,1,q_mm_day,prcp_e5l
76486,0.88642174010053,1,q_mm_day,prcp_e5l
78087,0.8884445255428688,1,q_mm_day,prcp_e5l
76008,0.8425862513656139,365,q_mm_day,prcp_e5l
70517,0.6325590013228322,1,q_mm_day,prcp_e5l
80198,0.8666558546116492,3,q_mm_day,prcp_e5l
75238,0.4087685978293901,1,q_mm_day,prcp_e5l
12354,0.7332696612215588,8,q_mm_day,prcp_e5l
75303,0.49783341082392585,363,q_mm_day,prcp_e5l
76512,0.8972012583751482,1,q_mm_day,prcp_e5l
72603,0.7690654335858083,1,q_mm_day,prcp_e5l
72660,0.7945255982117944,365,q_mm_day,prcp_e5l
75576,0.7915630589924408,163,q_mm_day,prcp_e5l
83288,0.8000060523406097,1,q_mm_day,prcp_e5l
4012,0.8129878283507679,1,q_mm_day,prcp_e5l
3210,0.596991777545526,363,q_mm_day,prcp_e5l
