"Платформа: идентификатор локальный","Платформа: название","Широта точки (град., дес.доли град)","Долгота точки (град., дес.доли град)","Дата и время","Уровень воды над нулем поста","Уровень воды: аномалия","Уровень воды: среднее","Температура воды","Температура воздуха","Лед (припай): толщина","Осадки: количество  (код)","Осадки: длительность выпадения  (код)","Снег: высота","Дата","Организация: вид деятельности","Платформа: тип","Организация: идентификатор локальный","Организация: название","Геообъект: код","Геообъект: название","Geometry (точка, поверхность, сетка)","Единица данных::номер"
"08935","ПАТРОНЫ (ОГП ПРИ ПАТРОНЫ М)","52.13","104.47","2023-02-23 08:00:00","350.0","-1.0","","","","","","","","2023-02-27 00:00:00.0","","","","","","","","1603"
"08935","ПАТРОНЫ (ОГП ПРИ ПАТРОНЫ М)","52.13","104.47","2023-02-24 08:00:00","353.0","3.0","","","","","","","","2023-02-27 00:00:00.0","","","","","","","","1604"
"08935","ПАТРОНЫ (ОГП ПРИ ПАТРОНЫ М)","52.13","104.47","2023-02-25 08:00:00","354.0","1.0","","","","","","","","2023-02-27 00:00:00.0","","","","","","","","1605"
"08935","ПАТРОНЫ (ОГП ПРИ ПАТРОНЫ М)","52.13","104.47","2023-02-26 08:00:00","353.0","-1.0","","","","","","","","2023-02-27 00:00:00.0","","","","","","","","1606"
"08935","ПАТРОНЫ (ОГП ПРИ ПАТРОНЫ М)","52.13","104.47","2023-02-27 08:00:00","344.0","-9.0","","","","","","","","2023-02-27 00:00:00.0","","","","","","","","1607"
"08935","ПАТРОНЫ (ОГП ПРИ ПАТРОНЫ М)","52.13","104.47","2023-02-21 08:00:00","352.0","1.0","","","","62","","","5","2023-02-21 00:00:00.0","","","","","","","","1608"
"10134","ЧАРЫШСКИЙ ЗЕРН.С/Х","52.13","83.28","2023-02-21 08:00:00","43.0","1.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100885","P.ЧAPЫШ","","1609"
"10134","ЧАРЫШСКИЙ ЗЕРН.С/Х","52.13","83.28","2023-02-22 08:00:00","43.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100885","P.ЧAPЫШ","","1610"
"10134","ЧАРЫШСКИЙ ЗЕРН.С/Х","52.13","83.28","2023-02-23 08:00:00","43.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100885","P.ЧAPЫШ","","1611"
"10134","ЧАРЫШСКИЙ ЗЕРН.С/Х","52.13","83.28","2023-02-24 08:00:00","43.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100885","P.ЧAPЫШ","","1612"
"10134","ЧАРЫШСКИЙ ЗЕРН.С/Х","52.13","83.28","2023-02-25 08:00:00","44.0","1.0","","","","62","","","1","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100885","P.ЧAPЫШ","","1613"
"09166","УСТЬ-ЗОЛОТАЯ","52.08","92.73","2023-02-27 08:00:00","275.0","0.0","275.0","","","","0","0","","2023-02-27 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116101065","P.УC","","1614"
"09166","УСТЬ-ЗОЛОТАЯ","52.08","92.73","2023-02-26 08:00:00","275.0","0.0","275.0","","","","994","3","","2023-02-26 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116101065","P.УC","","1615"
"09166","УСТЬ-ЗОЛОТАЯ","52.08","92.73","2023-02-24 08:00:00","275.0","0.0","275.0","","","","0","0","","2023-02-24 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116101065","P.УC","","1616"
"09166","УСТЬ-ЗОЛОТАЯ","52.08","92.73","2023-02-25 08:00:00","275.0","0.0","275.0","","","","0","0","","2023-02-25 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116101065","P.УC","","1617"
"09166","УСТЬ-ЗОЛОТАЯ","52.08","92.73","2023-02-22 08:00:00","275.0","2.0","275.0","","","","0","0","","2023-02-22 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116101065","P.УC","","1618"
"09166","УСТЬ-ЗОЛОТАЯ","52.08","92.73","2023-02-23 08:00:00","275.0","0.0","275.0","","","","0","0","","2023-02-23 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116101065","P.УC","","1619"
"09166","УСТЬ-ЗОЛОТАЯ","52.08","92.73","2023-02-21 08:00:00","273.0","2.0","271.0","","","","0","0","","2023-02-21 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116101065","P.УC","","1620"
"10132","БЕЛОГЛАЗОВО","52.1","82.55","2023-02-21 08:00:00","67.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100885","P.ЧAPЫШ","","1621"
"10132","БЕЛОГЛАЗОВО","52.1","82.55","2023-02-22 08:00:00","67.0","0.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100885","P.ЧAPЫШ","","1622"
"10132","БЕЛОГЛАЗОВО","52.1","82.55","2023-02-23 08:00:00","71.0","4.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100885","P.ЧAPЫШ","","1623"
"10132","БЕЛОГЛАЗОВО","52.1","82.55","2023-02-24 08:00:00","73.0","2.0","","","","","","","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100885","P.ЧAPЫШ","","1624"
"10132","БЕЛОГЛАЗОВО","52.1","82.55","2023-02-25 08:00:00","80.0","7.0","","","","58","","","5","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100885","P.ЧAPЫШ","","1625"
"78004","ЗАДОНСК","52.4","38.91","2023-02-27 08:00:00","146.0","0.0","","0.3","0.0","","","","","2023-02-27 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","107000001","Р.ДOH","","1626"
"78004","ЗАДОНСК","52.4","38.91","2023-02-26 08:00:00","146.0","-2.0","","0.3","3.0","","1","3","","2023-02-26 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","107000001","Р.ДOH","","1627"
"76954","КРАСНЫЙ БОР","55.88","53.08","2023-02-23 08:00:00","152.0","-1.0","","","","","","","","2023-02-23 05:00:00.0","","","","","","","","2053"
"78004","ЗАДОНСК","52.4","38.91","2023-02-25 08:00:00","148.0","0.0","","0.3","-1.0","","","","","2023-02-25 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","107000001","Р.ДOH","","1628"
"78004","ЗАДОНСК","52.4","38.91","2023-02-23 08:00:00","148.0","0.0","","0.3","-14.0","","","","","2023-02-25 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","107000001","Р.ДOH","","1629"
"78004","ЗАДОНСК","52.4","38.91","2023-02-22 08:00:00","150.0","-11.0","","0.3","-15.0","","2","3","","2023-02-22 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","107000001","Р.ДOH","","1630"
"78004","ЗАДОНСК","52.4","38.91","2023-02-21 08:00:00","161.0","-4.0","","0.3","-4.0","","1","3","","2023-02-21 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","107000001","Р.ДOH","","1631"
"10071","СРОСТКИ","52.4","85.71","2023-02-27 08:00:00","203.0","-4.0","205.0","","","","","","","2023-02-27 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100305","P.KATУHЬ","","1632"
"10071","СРОСТКИ","52.4","85.71","2023-02-26 08:00:00","207.0","-8.0","210.0","","","","14","2","","2023-02-26 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100305","P.KATУHЬ","","1633"
"10071","СРОСТКИ","52.4","85.71","2023-02-25 08:00:00","215.0","-12.0","220.0","","","","1","1","","2023-02-25 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100305","P.KATУHЬ","","1634"
"10071","СРОСТКИ","52.4","85.71","2023-02-24 08:00:00","227.0","-12.0","232.0","","","","","","","2023-02-24 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100305","P.KATУHЬ","","1635"
"10071","СРОСТКИ","52.4","85.71","2023-02-22 08:00:00","236.0","1.0","236.0","","","","2","1","","2023-02-22 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100305","P.KATУHЬ","","1636"
"10071","СРОСТКИ","52.4","85.71","2023-02-23 08:00:00","239.0","3.0","238.0","","","","","","","2023-02-23 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100305","P.KATУHЬ","","1637"
"10071","СРОСТКИ","52.4","85.71","2023-02-21 08:00:00","235.0","-1.0","235.0","","","","","","","2023-02-21 00:00:00.0","53","ГП","21","ЗАПАДНО-СИБИРСКОЕ УГМС","115100305","P.KATУHЬ","","1638"
"06287","СУРАЖЕВКА","51.4","128.16","2023-02-21 08:00:00","188.0","-2.0","","","","","","","","2023-02-25 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118102239","Р.ЗEЯ","","1639"
"06287","СУРАЖЕВКА","51.4","128.16","2023-02-22 08:00:00","185.0","-3.0","","","","","","","","2023-02-25 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118102239","Р.ЗEЯ","","1640"
"06287","СУРАЖЕВКА","51.4","128.16","2023-02-23 08:00:00","180.0","-5.0","","","","","","","","2023-02-25 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118102239","Р.ЗEЯ","","1641"
"06287","СУРАЖЕВКА","51.4","128.16","2023-02-24 08:00:00","179.0","-1.0","","","","","","","","2023-02-25 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118102239","Р.ЗEЯ","","1642"
"06287","СУРАЖЕВКА","51.4","128.16","2023-02-25 08:00:00","178.0","-1.0","","","","","","","","2023-02-25 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118102239","Р.ЗEЯ","","1643"
"10069","ЧЕМАЛ (ГП ПРИ ЧЕМАЛ М)","51.4","86.0","2023-02-27 08:00:00","176.0","3.0","175.0","","","","990","1","","2023-02-27 00:00:00.0","","","","","","","","1644"
"10069","ЧЕМАЛ (ГП ПРИ ЧЕМАЛ М)","51.4","86.0","2023-02-26 08:00:00","173.0","-3.0","174.0","","","","7","3","","2023-02-26 00:00:00.0","","","","","","","","1645"
"10069","ЧЕМАЛ (ГП ПРИ ЧЕМАЛ М)","51.4","86.0","2023-02-24 08:00:00","176.0","-4.0","177.0","","","","0","0","","2023-02-24 00:00:00.0","","","","","","","","1646"
"10069","ЧЕМАЛ (ГП ПРИ ЧЕМАЛ М)","51.4","86.0","2023-02-25 08:00:00","176.0","0.0","177.0","","","","0","0","","2023-02-25 00:00:00.0","","","","","","","","1647"
"10069","ЧЕМАЛ (ГП ПРИ ЧЕМАЛ М)","51.4","86.0","2023-02-22 08:00:00","177.0","0.0","178.0","","","","0","0","","2023-02-22 00:00:00.0","","","","","","","","1648"
"10069","ЧЕМАЛ (ГП ПРИ ЧЕМАЛ М)","51.4","86.0","2023-02-23 08:00:00","180.0","3.0","179.0","","","","0","0","","2023-02-23 00:00:00.0","","","","","","","","1649"
"10069","ЧЕМАЛ (ГП ПРИ ЧЕМАЛ М)","51.4","86.0","2023-02-21 08:00:00","177.0","1.0","178.0","","","","0","0","","2023-02-21 00:00:00.0","","","","","","","","1650"
"80172","ПОГАР","52.55","33.28","2023-02-23 08:00:00","225.0","-7.0","","0.2","-17.0","","","","","2023-02-27 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","106200322","Р.CУДOCTЬ","","1651"
"80172","ПОГАР","52.55","33.28","2023-02-24 08:00:00","224.0","-1.0","","0.2","-6.0","","","","","2023-02-27 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","106200322","Р.CУДOCTЬ","","1652"
"80172","ПОГАР","52.55","33.28","2023-02-25 08:00:00","229.0","5.0","","0.2","1.0","","","","","2023-02-27 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","106200322","Р.CУДOCTЬ","","1653"
"80172","ПОГАР","52.55","33.28","2023-02-26 08:00:00","234.0","5.0","","0.2","1.0","","","","","2023-02-27 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","106200322","Р.CУДOCTЬ","","1654"
"80172","ПОГАР","52.55","33.28","2023-02-27 08:00:00","247.0","13.0","","0.2","-2.0","","","","","2023-02-27 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","106200322","Р.CУДOCTЬ","","1655"
"80172","ПОГАР","52.55","33.28","2023-02-22 08:00:00","232.0","2.0","","0.0","-14.0","","","","","2023-02-22 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","106200322","Р.CУДOCTЬ","","1656"
"80172","ПОГАР","52.55","33.28","2023-02-21 08:00:00","230.0","2.0","","0.2","0.0","","","","","2023-02-21 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","106200322","Р.CУДOCTЬ","","1657"
"10048","БИЙСК (ГП ПРИ БИЙСК Г)","52.55","85.28","2023-02-27 08:00:00","45.0","0.0","45.0","","","","","","","2023-02-27 00:00:00.0","","","","","","","","1658"
"10048","БИЙСК (ГП ПРИ БИЙСК Г)","52.55","85.28","2023-02-26 08:00:00","45.0","0.0","45.0","","","","","","","2023-02-26 00:00:00.0","","","","","","","","1659"
"10048","БИЙСК (ГП ПРИ БИЙСК Г)","52.55","85.28","2023-02-24 08:00:00","44.0","0.0","44.0","","","","","","","2023-02-24 00:00:00.0","","","","","","","","1660"
"10048","БИЙСК (ГП ПРИ БИЙСК Г)","52.55","85.28","2023-02-25 08:00:00","45.0","1.0","44.0","","","","","","","2023-02-25 00:00:00.0","","","","","","","","1661"
"10048","БИЙСК (ГП ПРИ БИЙСК Г)","52.55","85.28","2023-02-22 08:00:00","44.0","1.0","44.0","","","","","","","2023-02-22 00:00:00.0","","","","","","","","1662"
"10048","БИЙСК (ГП ПРИ БИЙСК Г)","52.55","85.28","2023-02-23 08:00:00","44.0","0.0","44.0","","","","","","","2023-02-23 00:00:00.0","","","","","","","","1663"
"10048","БИЙСК (ГП ПРИ БИЙСК Г)","52.55","85.28","2023-02-21 08:00:00","43.0","0.0","43.0","","","","","","","2023-02-21 00:00:00.0","","","","","","","","1664"
"09213","РАЙКОВ","53.58","91.41","2023-02-27 08:00:00","466.0","2.0","465.0","","","","","","","2023-02-27 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116101281","P.AБAKAH","","1665"
"09213","РАЙКОВ","53.58","91.41","2023-02-26 08:00:00","464.0","0.0","464.0","","","","","","","2023-02-26 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116101281","P.AБAKAH","","1666"
"09213","РАЙКОВ","53.58","91.41","2023-02-24 08:00:00","463.0","0.0","463.0","","","","","","","2023-02-24 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116101281","P.AБAKAH","","1667"
"09213","РАЙКОВ","53.58","91.41","2023-02-25 08:00:00","464.0","1.0","464.0","","","","","","","2023-02-25 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116101281","P.AБAKAH","","1668"
"09213","РАЙКОВ","53.58","91.41","2023-02-22 08:00:00","463.0","0.0","463.0","","","","","","","2023-02-22 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116101281","P.AБAKAH","","1669"
"09213","РАЙКОВ","53.58","91.41","2023-02-23 08:00:00","463.0","0.0","463.0","","","","","","","2023-02-23 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116101281","P.AБAKAH","","1670"
"09213","РАЙКОВ","53.58","91.41","2023-02-21 08:00:00","463.0","0.0","463.0","","","","","","","2023-02-21 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116101281","P.AБAKAH","","1671"
"09030","ПОДСИНЕЕ","53.65","91.56","2023-02-27 08:00:00","93.0","3.0","32.0","1.6","-9.0","","","","","2023-02-27 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116100001","P.EHИCEЙ","","1672"
"09030","ПОДСИНЕЕ","53.65","91.56","2023-02-26 08:00:00","90.0","0.0","30.0","1.0","-5.0","","","","","2023-02-26 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116100001","P.EHИCEЙ","","1673"
"09030","ПОДСИНЕЕ","53.65","91.56","2023-02-24 08:00:00","91.0","3.0","25.0","1.0","0.0","","","","","2023-02-24 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116100001","P.EHИCEЙ","","1674"
"09030","ПОДСИНЕЕ","53.65","91.56","2023-02-25 08:00:00","90.0","-1.0","35.0","1.0","0.0","","","","","2023-02-25 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116100001","P.EHИCEЙ","","1675"
"09030","ПОДСИНЕЕ","53.65","91.56","2023-02-22 08:00:00","90.0","-1.0","26.0","0.8","-15.0","","","","","2023-02-22 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116100001","P.EHИCEЙ","","1676"
"09030","ПОДСИНЕЕ","53.65","91.56","2023-02-23 08:00:00","88.0","-2.0","29.0","0.8","-9.0","","","","","2023-02-23 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116100001","P.EHИCEЙ","","1677"
"09030","ПОДСИНЕЕ","53.65","91.56","2023-02-21 08:00:00","91.0","-3.0","30.0","0.8","-20.0","","","","","2023-02-21 00:00:00.0","53","ГП","25","СРЕДНЕСИБИРСКОЕ УГМС","116100001","P.EHИCEЙ","","1678"
"09002","КЫЗЫЛ (ГП ПРИ ТУВИНСКИЙ ЦГМС)","51.71","94.5","2023-02-24 08:00:00","243.0","-1.0","243.0","","","","","","","2023-02-24 00:00:00.0","","","","","","","","1679"
"09002","КЫЗЫЛ (ГП ПРИ ТУВИНСКИЙ ЦГМС)","51.71","94.5","2023-02-26 08:00:00","245.0","1.0","244.0","","","","","","","2023-02-26 00:00:00.0","","","","","","","","1680"
"08945","БАЛАГАНСК (ОГП ПРИ БАЛАГАНСК О)","53.72","103.33","2023-02-21 08:00:00","638.0","","","","","87","","","4","2023-02-21 00:00:00.0","","","","","","","","1681"
"08928","ИСТОК АНГАРЫ (ОГП ПРИ ИСТОК АНГАРЫ М)","51.87","104.82","2023-02-23 08:00:00","381.0","1.0","","0.0","-16.0","","","","","2023-02-27 00:00:00.0","","","","","","","","1682"
"08928","ИСТОК АНГАРЫ (ОГП ПРИ ИСТОК АНГАРЫ М)","51.87","104.82","2023-02-24 08:00:00","383.0","2.0","","0.0","-14.0","","","","","2023-02-27 00:00:00.0","","","","","","","","1683"
"08928","ИСТОК АНГАРЫ (ОГП ПРИ ИСТОК АНГАРЫ М)","51.87","104.82","2023-02-25 08:00:00","381.0","-2.0","","0.0","-15.0","","","","","2023-02-27 00:00:00.0","","","","","","","","1684"
"08928","ИСТОК АНГАРЫ (ОГП ПРИ ИСТОК АНГАРЫ М)","51.87","104.82","2023-02-26 08:00:00","379.0","-2.0","","0.0","-13.0","","","","","2023-02-27 00:00:00.0","","","","","","","","1685"
"08928","ИСТОК АНГАРЫ (ОГП ПРИ ИСТОК АНГАРЫ М)","51.87","104.82","2023-02-27 08:00:00","375.0","-4.0","","0.0","-8.0","","","","","2023-02-27 00:00:00.0","","","","","","","","1686"
"08928","ИСТОК АНГАРЫ (ОГП ПРИ ИСТОК АНГАРЫ М)","51.87","104.82","2023-02-21 08:00:00","381.0","-2.0","","0.0","-16.0","","","","","2023-02-21 00:00:00.0","","","","","","","","1687"
"08925","УЗУР (ОГП ПРИ УЗУР М)","53.31","107.73","2023-02-23 08:00:00","199.0","0.0","","","","","","","","2023-02-27 00:00:00.0","","","","","","","","1688"
"08925","УЗУР (ОГП ПРИ УЗУР М)","53.31","107.73","2023-02-24 08:00:00","198.0","-1.0","","","","","","","","2023-02-27 00:00:00.0","","","","","","","","1689"
"08925","УЗУР (ОГП ПРИ УЗУР М)","53.31","107.73","2023-02-25 08:00:00","198.0","0.0","","","","","","","","2023-02-27 00:00:00.0","","","","","","","","1690"
"08925","УЗУР (ОГП ПРИ УЗУР М)","53.31","107.73","2023-02-26 08:00:00","198.0","0.0","","","","","","","","2023-02-27 00:00:00.0","","","","","","","","1691"
"08925","УЗУР (ОГП ПРИ УЗУР М)","53.31","107.73","2023-02-27 08:00:00","198.0","0.0","","","","","","","","2023-02-27 00:00:00.0","","","","","","","","1692"
"08925","УЗУР (ОГП ПРИ УЗУР М)","53.31","107.73","2023-02-21 08:00:00","200.0","0.0","","","","84","","","0","2023-02-21 00:00:00.0","","","","","","","","1693"
"08018","ИРКУТСК","52.28","104.28","2023-02-23 08:00:00","34.0","0.0","","0.2","","","","","","2023-02-27 00:00:00.0","53","ГП","22","ИРКУТСКОЕ УГМС","116200001","Р.AHГAPA","","1694"
"08018","ИРКУТСК","52.28","104.28","2023-02-24 08:00:00","33.0","-1.0","","0.2","","","","","","2023-02-27 00:00:00.0","53","ГП","22","ИРКУТСКОЕ УГМС","116200001","Р.AHГAPA","","1695"
"08018","ИРКУТСК","52.28","104.28","2023-02-25 08:00:00","32.0","-1.0","","0.2","","","","","","2023-02-27 00:00:00.0","53","ГП","22","ИРКУТСКОЕ УГМС","116200001","Р.AHГAPA","","1696"
"08018","ИРКУТСК","52.28","104.28","2023-02-26 08:00:00","32.0","0.0","","0.2","","","","","","2023-02-27 00:00:00.0","53","ГП","22","ИРКУТСКОЕ УГМС","116200001","Р.AHГAPA","","1697"
"08018","ИРКУТСК","52.28","104.28","2023-02-27 08:00:00","34.0","2.0","","0.2","","","","","","2023-02-27 00:00:00.0","53","ГП","22","ИРКУТСКОЕ УГМС","116200001","Р.AHГAPA","","1698"
"08018","ИРКУТСК","52.28","104.28","2023-02-21 08:00:00","34.0","0.0","","0.2","","","","","","2023-02-21 00:00:00.0","53","ГП","22","ИРКУТСКОЕ УГМС","116200001","Р.AHГAPA","","1699"
"06286","МАЗАНОВО (ГП ПРИ МАЗАНОВО М)","51.63","128.81","2023-02-21 08:00:00","219.0","-2.0","","","","","","","","2023-02-25 00:30:00.0","","","","","","","","1700"
"06286","МАЗАНОВО (ГП ПРИ МАЗАНОВО М)","51.63","128.81","2023-02-22 08:00:00","217.0","-2.0","","","","","","","","2023-02-25 00:30:00.0","","","","","","","","1701"
"06286","МАЗАНОВО (ГП ПРИ МАЗАНОВО М)","51.63","128.81","2023-02-23 08:00:00","216.0","-1.0","","","","","","","","2023-02-25 00:30:00.0","","","","","","","","1702"
"06286","МАЗАНОВО (ГП ПРИ МАЗАНОВО М)","51.63","128.81","2023-02-24 08:00:00","215.0","-1.0","","","","","","","","2023-02-25 00:30:00.0","","","","","","","","1703"
"06286","МАЗАНОВО (ГП ПРИ МАЗАНОВО М)","51.63","128.81","2023-02-25 08:00:00","215.0","0.0","","","","","","","","2023-02-25 00:30:00.0","","","","","","","","1704"
"06275","ЗАРЕЧНАЯ СЛОБОДА","53.73","127.25","2023-02-23 08:00:00","427.0","-2.0","415.0","1.0","-19.0","","","","","2023-02-27 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118102239","Р.ЗEЯ","","1705"
"06275","ЗАРЕЧНАЯ СЛОБОДА","53.73","127.25","2023-02-27 08:00:00","","","","","","","","","","2023-02-27 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118102239","Р.ЗEЯ","","1706"
"06275","ЗАРЕЧНАЯ СЛОБОДА","53.73","127.25","2023-02-24 08:00:00","426.0","-1.0","","","","","","","","2023-02-27 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118102239","Р.ЗEЯ","","1707"
"06275","ЗАРЕЧНАЯ СЛОБОДА","53.73","127.25","2023-02-25 08:00:00","421.0","-5.0","423.0","0.9","-25.0","","","","","2023-02-27 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118102239","Р.ЗEЯ","","1708"
"06275","ЗАРЕЧНАЯ СЛОБОДА","53.73","127.25","2023-02-26 08:00:00","414.0","-7.0","408.0","0.9","-17.0","","","","","2023-02-27 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118102239","Р.ЗEЯ","","1709"
"06275","ЗАРЕЧНАЯ СЛОБОДА","53.73","127.25","2023-02-22 08:00:00","429.0","2.0","","","","","","","","2023-02-22 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118102239","Р.ЗEЯ","","1710"
"06275","ЗАРЕЧНАЯ СЛОБОДА","53.73","127.25","2023-02-21 08:00:00","427.0","3.0","","","","","","","","2023-02-21 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118102239","Р.ЗEЯ","","1711"
"06022","БЛАГОВЕЩЕНСК","50.25","127.5","2023-02-23 08:00:00","16.0","-3.0","","","","","","","","2023-02-25 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118100001","Р.AMУP","","1712"
"06022","БЛАГОВЕЩЕНСК","50.25","127.5","2023-02-22 08:00:00","19.0","1.0","","","","","","","","2023-02-25 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118100001","Р.AMУP","","1713"
"06022","БЛАГОВЕЩЕНСК","50.25","127.5","2023-02-21 08:00:00","18.0","0.0","","","","","","","","2023-02-25 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118100001","Р.AMУP","","1714"
"06022","БЛАГОВЕЩЕНСК","50.25","127.5","2023-02-24 08:00:00","13.0","-3.0","","","","","","","","2023-02-25 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118100001","Р.AMУP","","1715"
"06022","БЛАГОВЕЩЕНСК","50.25","127.5","2023-02-25 08:00:00","10.0","-3.0","","","","","","","","2023-02-25 00:30:00.0","53","ГП","18","ДАЛЬНЕВОСТОЧНОЕ УГМС","118100001","Р.AMУP","","1716"
"06010","ЧЕРНЯЕВО (ГП ПРИ ЧЕРНЯЕВО М)","52.78","126.0","2023-02-23 08:00:00","20.0","-1.0","","","","","","","","2023-02-25 00:30:00.0","","","","","","","","1717"
"06010","ЧЕРНЯЕВО (ГП ПРИ ЧЕРНЯЕВО М)","52.78","126.0","2023-02-22 08:00:00","21.0","0.0","","","","","","","","2023-02-25 00:30:00.0","","","","","","","","1718"
